scenario,market,hour,value_togo
freightbidbench_tight_capacity,42,31,-509.15
freightbidbench_tight_capacity,42,32,-509.15
freightbidbench_tight_capacity,42,33,-509.15
freightbidbench_tight_capacity,42,34,-509.15
freightbidbench_tight_capacity,42,35,-509.15
freightbidbench_tight_capacity,42,36,-509.15
freightbidbench_tight_capacity,42,37,-509.15
freightbidbench_tight_capacity,42,38,-509.15
freightbidbench_tight_capacity,42,39,-509.15
freightbidbench_tight_capacity,42,40,-509.15
freightbidbench_tight_capacity,42,41,-509.15
freightbidbench_tight_capacity,42,42,-509.15
freightbidbench_tight_capacity,42,43,-509.15
freightbidbench_tight_capacity,42,44,-509.15
freightbidbench_tight_capacity,42,45,-509.15
freightbidbench_tight_capacity,42,46,-509.15
freightbidbench_tight_capacity,42,47,-509.15
freightbidbench_tight_capacity,42,48,-509.15
freightbidbench_tight_capacity,42,49,-509.15
freightbidbench_tight_capacity,42,50,-509.15
freightbidbench_tight_capacity,42,51,-509.15
freightbidbench_tight_capacity,42,52,-509.15
freightbidbench_tight_capacity,42,53,-509.15
freightbidbench_tight_capacity,42,54,-509.15
freightbidbench_tight_capacity,42,55,-509.15
freightbidbench_tight_capacity,42,56,-509.15
freightbidbench_tight_capacity,42,57,-509.15
freightbidbench_tight_capacity,42,58,-509.15
freightbidbench_tight_capacity,42,59,-509.15
freightbidbench_tight_capacity,42,60,-509.15
freightbidbench_tight_capacity,42,61,-509.15
freightbidbench_tight_capacity,42,62,-509.15
freightbidbench_tight_capacity,42,63,-509.15
freightbidbench_tight_capacity,42,64,-509.15
freightbidbench_tight_capacity,42,65,-509.15
freightbidbench_tight_capacity,42,66,-509.15
freightbidbench_tight_capacity,42,67,-509.15
freightbidbench_tight_capacity,42,68,-509.15
freightbidbench_tight_capacity,42,69,-509.15
freightbidbench_tight_capacity,42,70,-509.15
freightbidbench_tight_capacity,42,71,-509.15
freightbidbench_tight_capacity,42,72,-509.15
freightbidbench_tight_capacity,48,0,22834.34
freightbidbench_tight_capacity,48,1,22537.71
freightbidbench_tight_capacity,48,2,22352.14
freightbidbench_tight_capacity,48,3,22352.14
freightbidbench_tight_capacity,48,4,22248.13
freightbidbench_tight_capacity,48,5,22159.58
freightbidbench_tight_capacity,48,6,21487.80
freightbidbench_tight_capacity,48,7,21487.80
freightbidbench_tight_capacity,48,8,20942.95
freightbidbench_tight_capacity,48,9,20698.52
freightbidbench_tight_capacity,48,10,20698.52
freightbidbench_tight_capacity,48,11,20419.28
freightbidbench_tight_capacity,48,12,20419.28
freightbidbench_tight_capacity,48,13,19850.47
freightbidbench_tight_capacity,48,14,19850.47
freightbidbench_tight_capacity,48,15,19552.66
freightbidbench_tight_capacity,48,16,18572.65
freightbidbench_tight_capacity,48,17,18081.71
freightbidbench_tight_capacity,48,18,18081.71
freightbidbench_tight_capacity,48,19,17689.49
freightbidbench_tight_capacity,48,20,17689.49
freightbidbench_tight_capacity,48,21,16969.98
freightbidbench_tight_capacity,48,22,16969.98
freightbidbench_tight_capacity,48,23,16936.34
freightbidbench_tight_capacity,48,24,16696.67
freightbidbench_tight_capacity,48,25,16101.26
freightbidbench_tight_capacity,48,26,16030.04
freightbidbench_tight_capacity,48,27,15068.92
freightbidbench_tight_capacity,48,28,15068.92
freightbidbench_tight_capacity,48,29,14914.75
freightbidbench_tight_capacity,48,30,14637.95
freightbidbench_tight_capacity,48,31,14612.40
freightbidbench_tight_capacity,48,32,14121.09
freightbidbench_tight_capacity,48,33,14121.09
freightbidbench_tight_capacity,48,34,14121.09
freightbidbench_tight_capacity,48,35,12972.11
freightbidbench_tight_capacity,48,36,12972.11
freightbidbench_tight_capacity,48,37,12972.11
freightbidbench_tight_capacity,48,38,12207.65
freightbidbench_tight_capacity,48,39,12207.65
freightbidbench_tight_capacity,48,40,11593.27
freightbidbench_tight_capacity,48,41,11593.27
freightbidbench_tight_capacity,48,42,10186.52
freightbidbench_tight_capacity,48,43,10036.39
freightbidbench_tight_capacity,48,44,10036.39
freightbidbench_tight_capacity,48,45,10036.39
freightbidbench_tight_capacity,48,46,9789.89
freightbidbench_tight_capacity,48,47,9632.13
freightbidbench_tight_capacity,48,48,9559.13
freightbidbench_tight_capacity,48,49,8104.55
freightbidbench_tight_capacity,48,50,7889.02
freightbidbench_tight_capacity,48,51,7889.02
freightbidbench_tight_capacity,48,52,7889.02
freightbidbench_tight_capacity,48,53,7779.95
freightbidbench_tight_capacity,48,54,7697.86
freightbidbench_tight_capacity,48,55,7697.86
freightbidbench_tight_capacity,48,56,5958.94
freightbidbench_tight_capacity,48,57,5958.94
freightbidbench_tight_capacity,48,58,5958.94
freightbidbench_tight_capacity,48,59,5958.94
freightbidbench_tight_capacity,48,60,5958.94
freightbidbench_tight_capacity,48,61,5657.05
freightbidbench_tight_capacity,48,62,5532.46
freightbidbench_tight_capacity,48,63,5130.06
freightbidbench_tight_capacity,48,64,2969.63
freightbidbench_tight_capacity,48,65,2969.63
freightbidbench_tight_capacity,48,66,2958.86
freightbidbench_tight_capacity,48,67,2958.86
freightbidbench_tight_capacity,48,68,2958.86
freightbidbench_tight_capacity,48,69,2958.86
freightbidbench_tight_capacity,48,70,2726.16
freightbidbench_tight_capacity,48,71,2527.27
freightbidbench_tight_capacity,48,72,692.84
freightbidbench_tight_capacity,53,0,-589.25
freightbidbench_tight_capacity,53,1,-589.25
freightbidbench_tight_capacity,53,2,-589.25
freightbidbench_tight_capacity,53,3,-589.25
freightbidbench_tight_capacity,53,4,-589.25
freightbidbench_tight_capacity,53,5,-589.25
freightbidbench_tight_capacity,53,6,-589.25
freightbidbench_tight_capacity,53,7,-589.25
freightbidbench_tight_capacity,53,8,-589.25
freightbidbench_tight_capacity,53,9,-589.25
freightbidbench_tight_capacity,53,10,-589.25
freightbidbench_tight_capacity,53,11,-589.25
freightbidbench_tight_capacity,53,12,-589.25
freightbidbench_tight_capacity,53,13,-589.25
freightbidbench_tight_capacity,53,14,-589.25
freightbidbench_tight_capacity,53,15,-589.25
freightbidbench_tight_capacity,53,16,-589.25
freightbidbench_tight_capacity,53,17,-589.25
freightbidbench_tight_capacity,53,18,-589.25
freightbidbench_tight_capacity,53,19,-589.25
freightbidbench_tight_capacity,53,20,-589.25
freightbidbench_tight_capacity,53,21,-589.25
freightbidbench_tight_capacity,53,22,-589.25
freightbidbench_tight_capacity,53,23,-589.25
freightbidbench_tight_capacity,53,24,-589.25
freightbidbench_tight_capacity,53,25,-589.25
freightbidbench_tight_capacity,53,26,-589.25
freightbidbench_tight_capacity,53,27,-589.25
freightbidbench_tight_capacity,53,28,-589.25
freightbidbench_tight_capacity,53,29,-589.25
freightbidbench_tight_capacity,53,30,-589.25
freightbidbench_tight_capacity,53,31,-589.25
freightbidbench_tight_capacity,53,32,-589.25
freightbidbench_tight_capacity,53,33,-589.25
freightbidbench_tight_capacity,53,34,-589.25
freightbidbench_tight_capacity,53,35,-589.25
freightbidbench_tight_capacity,53,36,-589.25
freightbidbench_tight_capacity,53,37,-589.25
freightbidbench_tight_capacity,53,38,-589.25
freightbidbench_tight_capacity,53,39,-589.25
freightbidbench_tight_capacity,53,40,-589.25
freightbidbench_tight_capacity,53,41,-589.25
freightbidbench_tight_capacity,53,42,-589.25
freightbidbench_tight_capacity,53,43,-589.25
freightbidbench_tight_capacity,53,44,-589.25
freightbidbench_tight_capacity,53,45,-589.25
freightbidbench_tight_capacity,53,46,-589.25
freightbidbench_tight_capacity,53,47,-589.25
freightbidbench_tight_capacity,53,48,-589.25
freightbidbench_tight_capacity,53,49,-589.25
freightbidbench_tight_capacity,53,50,-589.25
freightbidbench_tight_capacity,53,51,-589.25
freightbidbench_tight_capacity,53,52,-589.25
freightbidbench_tight_capacity,53,53,-589.25
freightbidbench_tight_capacity,53,54,-589.25
freightbidbench_tight_capacity,53,55,-589.25
freightbidbench_tight_capacity,53,56,-589.25
freightbidbench_tight_capacity,53,57,-589.25
freightbidbench_tight_capacity,53,58,-589.25
freightbidbench_tight_capacity,53,59,-589.25
freightbidbench_tight_capacity,53,60,-589.25
freightbidbench_tight_capacity,53,61,-589.25
freightbidbench_tight_capacity,53,62,-589.25
freightbidbench_tight_capacity,53,63,-589.25
freightbidbench_tight_capacity,53,64,-589.25
freightbidbench_tight_capacity,53,65,-589.25
freightbidbench_tight_capacity,53,66,-589.25
freightbidbench_tight_capacity,53,67,-589.25
freightbidbench_tight_capacity,53,68,-589.25
freightbidbench_tight_capacity,53,69,-589.25
freightbidbench_tight_capacity,53,70,-589.25
freightbidbench_tight_capacity,53,71,-589.25
freightbidbench_tight_capacity,53,72,-589.25
freightbidbench_tight_x05,04,0,2360.92
freightbidbench_tight_x05,04,1,2360.92
freightbidbench_tight_x05,04,2,2360.92
freightbidbench_tight_x05,04,3,2360.92
freightbidbench_tight_x05,04,4,2360.92
freightbidbench_tight_x05,04,5,2360.92
freightbidbench_tight_x05,04,6,2360.92
freightbidbench_tight_x05,04,7,2360.92
freightbidbench_tight_x05,04,8,2360.92
freightbidbench_tight_x05,04,9,2360.92
freightbidbench_tight_x05,04,10,2360.92
freightbidbench_tight_x05,04,11,2360.92
freightbidbench_tight_x05,04,12,2360.92
freightbidbench_tight_x05,04,13,2360.92
freightbidbench_tight_x05,04,14,2360.92
freightbidbench_tight_x05,04,15,2360.92
freightbidbench_tight_x05,04,16,2360.92
freightbidbench_tight_x05,04,17,2360.92
freightbidbench_tight_x05,04,18,2360.92
freightbidbench_tight_x05,04,19,2360.92
freightbidbench_tight_x05,04,20,2360.92
freightbidbench_tight_x05,04,21,2360.92
freightbidbench_tight_x05,04,22,2360.92
freightbidbench_tight_x05,04,23,2360.92
freightbidbench_tight_x05,04,24,2360.92
freightbidbench_tight_x05,04,25,2360.92
freightbidbench_tight_x05,04,26,2360.92
freightbidbench_tight_x05,04,27,2360.92
freightbidbench_tight_x05,04,28,2360.92
freightbidbench_tight_x05,04,29,2360.92
freightbidbench_tight_x05,04,30,2360.92
freightbidbench_tight_x05,04,31,2360.92
freightbidbench_tight_x05,04,32,2360.92
freightbidbench_tight_x05,04,33,2360.92
freightbidbench_tight_x05,04,34,2360.92
freightbidbench_tight_x05,04,35,2360.92
freightbidbench_tight_x05,04,36,2360.92
freightbidbench_tight_x05,04,37,2360.92
freightbidbench_tight_x05,04,38,2360.92
freightbidbench_tight_x05,04,39,2360.92
freightbidbench_tight_x05,04,40,-546.21
freightbidbench_tight_x05,04,41,-546.21
freightbidbench_tight_x05,04,42,-546.21
freightbidbench_tight_x05,04,43,-546.21
freightbidbench_tight_x05,04,44,-546.21
freightbidbench_tight_x05,04,45,-546.21
freightbidbench_tight_x05,04,46,-546.21
freightbidbench_tight_x05,04,47,-546.21
freightbidbench_tight_x05,04,48,-546.21
freightbidbench_tight_x05,04,49,-546.21
freightbidbench_tight_x05,04,50,-546.21
freightbidbench_tight_x05,04,51,-546.21
freightbidbench_tight_x05,04,52,-546.21
freightbidbench_tight_x05,04,53,-546.21
freightbidbench_tight_x05,04,54,-546.21
freightbidbench_tight_x05,04,55,-546.21
freightbidbench_tight_x05,04,56,-546.21
freightbidbench_tight_x05,04,57,-546.21
freightbidbench_tight_x05,04,58,-546.21
freightbidbench_tight_x05,04,59,-546.21
freightbidbench_tight_x05,04,60,-546.21
freightbidbench_tight_x05,04,61,-546.21
freightbidbench_tight_x05,04,62,-546.21
freightbidbench_tight_x05,04,63,-546.21
freightbidbench_tight_x05,04,64,-546.21
freightbidbench_tight_x05,04,65,-546.21
freightbidbench_tight_x05,04,66,-546.21
freightbidbench_tight_x05,04,67,-546.21
freightbidbench_tight_x05,04,68,-546.21
freightbidbench_tight_x05,04,69,-546.21
freightbidbench_tight_x05,04,70,-546.21
freightbidbench_tight_x05,04,71,-546.21
freightbidbench_tight_x05,04,72,-546.21
freightbidbench_tight_x05,06,0,1182.54
freightbidbench_tight_x05,06,1,1182.54
freightbidbench_tight_x05,06,2,1182.54
freightbidbench_tight_x05,06,3,1182.54
freightbidbench_tight_x05,06,4,1182.54
freightbidbench_tight_x05,06,5,1182.54
freightbidbench_tight_x05,06,6,1182.54
freightbidbench_tight_x05,06,7,1182.54
freightbidbench_tight_x05,06,8,1182.54
freightbidbench_tight_x05,06,9,1182.54
freightbidbench_tight_x05,06,10,1182.54
freightbidbench_tight_x05,06,11,1182.54
freightbidbench_tight_x05,06,12,1182.54
freightbidbench_tight_x05,06,13,1182.54
freightbidbench_tight_x05,06,14,1182.54
freightbidbench_tight_x05,06,15,1182.54
freightbidbench_tight_x05,06,16,1182.54
freightbidbench_tight_x05,06,17,1182.54
freightbidbench_tight_x05,06,18,1182.54
freightbidbench_tight_x05,06,19,1182.54
freightbidbench_tight_x05,06,20,1182.54
freightbidbench_tight_x05,06,21,1182.54
freightbidbench_tight_x05,06,22,1182.54
freightbidbench_tight_x05,06,23,1182.54
freightbidbench_tight_x05,06,24,1182.54
freightbidbench_tight_x05,06,25,1182.54
freightbidbench_tight_x05,06,26,1182.54
freightbidbench_tight_x05,06,27,1182.54
freightbidbench_tight_x05,06,28,1182.54
freightbidbench_tight_x05,06,29,1182.54
freightbidbench_tight_x05,06,30,1182.54
freightbidbench_tight_x05,06,31,1182.54
freightbidbench_tight_x05,06,32,1182.54
freightbidbench_tight_x05,06,33,1182.54
freightbidbench_tight_x05,06,34,1182.54
freightbidbench_tight_x05,06,35,1182.54
freightbidbench_tight_x05,06,36,1182.54
freightbidbench_tight_x05,06,37,1182.54
freightbidbench_tight_x05,06,38,1182.54
freightbidbench_tight_x05,06,39,1182.54
freightbidbench_tight_x05,06,40,1182.54
freightbidbench_tight_x05,06,41,1182.54
freightbidbench_tight_x05,06,42,1182.54
freightbidbench_tight_x05,06,43,1182.54
freightbidbench_tight_x05,06,44,1182.54
freightbidbench_tight_x05,06,45,1182.54
freightbidbench_tight_x05,06,46,1182.54
freightbidbench_tight_x05,06,47,1182.54
freightbidbench_tight_x05,06,48,1182.54
freightbidbench_tight_x05,06,49,1182.54
freightbidbench_tight_x05,06,50,1182.54
freightbidbench_tight_x05,06,51,1182.54
freightbidbench_tight_x05,06,52,1182.54
freightbidbench_tight_x05,06,53,1182.54
freightbidbench_tight_x05,06,54,1182.54
freightbidbench_tight_x05,06,55,1182.54
freightbidbench_tight_x05,06,56,1182.54
freightbidbench_tight_x05,06,57,1182.54
freightbidbench_tight_x05,06,58,1182.54
freightbidbench_tight_x05,06,59,1182.54
freightbidbench_tight_x05,06,60,1182.54
freightbidbench_tight_x05,06,61,1182.54
freightbidbench_tight_x05,06,62,1182.54
freightbidbench_tight_x05,06,63,1182.54
freightbidbench_tight_x05,06,64,723.76
freightbidbench_tight_x05,06,65,723.76
freightbidbench_tight_x05,06,66,723.76
freightbidbench_tight_x05,06,67,723.76
freightbidbench_tight_x05,06,68,723.76
freightbidbench_tight_x05,06,69,-485.10
freightbidbench_tight_x05,06,70,-485.10
freightbidbench_tight_x05,06,71,-485.10
freightbidbench_tight_x05,06,72,-485.10
freightbidbench_tight_x05,08,0,-548.57
freightbidbench_tight_x05,08,1,-548.57
freightbidbench_tight_x05,08,2,-548.57
freightbidbench_tight_x05,08,3,-548.57
freightbidbench_tight_x05,08,4,-548.57
freightbidbench_tight_x05,08,5,-548.57
freightbidbench_tight_x05,08,6,-548.57
freightbidbench_tight_x05,08,7,-548.57
freightbidbench_tight_x05,08,8,-548.57
freightbidbench_tight_x05,08,9,-548.57
freightbidbench_tight_x05,08,10,-548.57
freightbidbench_tight_x05,08,11,-548.57
freightbidbench_tight_x05,08,12,-548.57
freightbidbench_tight_x05,08,13,-548.57
freightbidbench_tight_x05,08,14,-548.57
freightbidbench_tight_x05,08,15,-548.57
freightbidbench_tight_x05,08,16,-548.57
freightbidbench_tight_x05,08,17,-548.57
freightbidbench_tight_x05,08,18,-548.57
freightbidbench_tight_x05,08,19,-548.57
freightbidbench_tight_x05,08,20,-548.57
freightbidbench_tight_x05,08,21,-548.57
freightbidbench_tight_x05,08,22,-548.57
freightbidbench_tight_x05,08,23,-548.57
freightbidbench_tight_x05,08,24,-548.57
freightbidbench_tight_x05,08,25,-548.57
freightbidbench_tight_x05,08,26,-548.57
freightbidbench_tight_x05,08,27,-548.57
freightbidbench_tight_x05,08,28,-548.57
freightbidbench_tight_x05,08,29,-548.57
freightbidbench_tight_x05,08,30,-548.57
freightbidbench_tight_x05,08,31,-548.57
freightbidbench_tight_x05,08,32,-548.57
freightbidbench_tight_x05,08,33,-548.57
freightbidbench_tight_x05,08,34,-548.57
freightbidbench_tight_x05,08,35,-548.57
freightbidbench_tight_x05,08,36,-548.57
freightbidbench_tight_x05,08,37,-548.57
freightbidbench_tight_x05,08,38,-548.57
freightbidbench_tight_x05,08,39,-548.57
freightbidbench_tight_x05,08,40,-548.57
freightbidbench_tight_x05,08,41,-548.57
freightbidbench_tight_x05,08,42,-548.57
freightbidbench_tight_x05,08,43,-548.57
freightbidbench_tight_x05,08,44,-548.57
freightbidbench_tight_x05,08,45,-548.57
freightbidbench_tight_x05,08,46,-548.57
freightbidbench_tight_x05,08,47,-548.57
freightbidbench_tight_x05,08,48,-548.57
freightbidbench_tight_x05,08,49,-548.57
freightbidbench_tight_x05,08,50,-548.57
freightbidbench_tight_x05,08,51,-548.57
freightbidbench_tight_x05,08,52,-548.57
freightbidbench_tight_x05,08,53,-548.57
freightbidbench_tight_x05,08,54,-548.57
freightbidbench_tight_x05,08,55,-548.57
freightbidbench_tight_x05,08,56,-548.57
freightbidbench_tight_x05,08,57,-548.57
freightbidbench_tight_x05,08,58,-548.57
freightbidbench_tight_x05,08,59,-548.57
freightbidbench_tight_x05,08,60,-548.57
freightbidbench_tight_x05,08,61,-548.57
freightbidbench_tight_x05,08,62,-548.57
freightbidbench_tight_x05,08,63,-548.57
freightbidbench_tight_x05,08,64,-548.57
freightbidbench_tight_x05,08,65,-548.57
freightbidbench_tight_x05,08,66,-548.57
freightbidbench_tight_x05,08,67,-548.57
freightbidbench_tight_x05,08,68,-548.57
freightbidbench_tight_x05,08,69,-548.57
freightbidbench_tight_x05,08,70,-548.57
freightbidbench_tight_x05,08,71,-548.57
freightbidbench_tight_x05,08,72,-548.57
freightbidbench_tight_x05,12,0,-750.00
freightbidbench_tight_x05,12,1,-750.00
freightbidbench_tight_x05,12,2,-750.00
freightbidbench_tight_x05,12,3,-750.00
freightbidbench_tight_x05,12,4,-750.00
freightbidbench_tight_x05,12,5,-750.00
freightbidbench_tight_x05,12,6,-750.00
freightbidbench_tight_x05,12,7,-750.00
freightbidbench_tight_x05,12,8,-750.00
freightbidbench_tight_x05,12,9,-750.00
freightbidbench_tight_x05,12,10,-750.00
freightbidbench_tight_x05,12,11,-750.00
freightbidbench_tight_x05,12,12,-750.00
freightbidbench_tight_x05,12,13,-750.00
freightbidbench_tight_x05,12,14,-750.00
freightbidbench_tight_x05,12,15,-750.00
freightbidbench_tight_x05,12,16,-750.00
freightbidbench_tight_x05,12,17,-750.00
freightbidbench_tight_x05,12,18,-750.00
freightbidbench_tight_x05,12,19,-750.00
freightbidbench_tight_x05,12,20,-750.00
freightbidbench_tight_x05,12,21,-750.00
freightbidbench_tight_x05,12,22,-750.00
freightbidbench_tight_x05,12,23,-750.00
freightbidbench_tight_x05,12,24,-750.00
freightbidbench_tight_x05,12,25,-750.00
freightbidbench_tight_x05,12,26,-750.00
freightbidbench_tight_x05,12,27,-750.00
freightbidbench_tight_x05,12,28,-750.00
freightbidbench_tight_x05,12,29,-750.00
freightbidbench_tight_x05,12,30,-750.00
freightbidbench_tight_x05,12,31,-750.00
freightbidbench_tight_x05,12,32,-750.00
freightbidbench_tight_x05,12,33,-750.00
freightbidbench_tight_x05,12,34,-750.00
freightbidbench_tight_x05,12,35,-750.00
freightbidbench_tight_x05,12,36,-750.00
freightbidbench_tight_x05,12,37,-750.00
freightbidbench_tight_x05,12,38,-750.00
freightbidbench_tight_x05,12,39,-750.00
freightbidbench_tight_x05,12,40,-750.00
freightbidbench_tight_x05,12,41,-750.00
freightbidbench_tight_x05,12,42,-750.00
freightbidbench_tight_x05,12,43,-750.00
freightbidbench_tight_x05,12,44,-750.00
freightbidbench_tight_x05,12,45,-750.00
freightbidbench_tight_x05,12,46,-750.00
freightbidbench_tight_x05,12,47,-750.00
freightbidbench_tight_x05,12,48,-750.00
freightbidbench_tight_x05,12,49,-750.00
freightbidbench_tight_x05,12,50,-750.00
freightbidbench_tight_x05,12,51,-750.00
freightbidbench_tight_x05,12,52,-750.00
freightbidbench_tight_x05,12,53,-750.00
freightbidbench_tight_x05,12,54,-750.00
freightbidbench_tight_x05,12,55,-750.00
freightbidbench_tight_x05,12,56,-750.00
freightbidbench_tight_x05,12,57,-750.00
freightbidbench_tight_x05,12,58,-750.00
freightbidbench_tight_x05,12,59,-750.00
freightbidbench_tight_x05,12,60,-750.00
freightbidbench_tight_x05,12,61,-750.00
freightbidbench_tight_x05,12,62,-750.00
freightbidbench_tight_x05,12,63,-750.00
freightbidbench_tight_x05,12,64,-750.00
freightbidbench_tight_x05,12,65,-750.00
freightbidbench_tight_x05,12,66,-750.00
freightbidbench_tight_x05,12,67,-750.00
freightbidbench_tight_x05,12,68,-750.00
freightbidbench_tight_x05,12,69,-750.00
freightbidbench_tight_x05,12,70,-750.00
freightbidbench_tight_x05,12,71,-750.00
freightbidbench_tight_x05,12,72,-750.00
freightbidbench_tight_x05,13,0,28806.31
freightbidbench_tight_x05,13,1,28806.31
freightbidbench_tight_x05,13,2,28806.31
freightbidbench_tight_x05,13,3,27413.62
freightbidbench_tight_x05,13,4,27002.18
freightbidbench_tight_x05,13,5,27002.18
freightbidbench_tight_x05,13,6,27002.18
freightbidbench_tight_x05,13,7,26051.57
freightbidbench_tight_x05,13,8,26051.57
freightbidbench_tight_x05,13,9,26051.57
freightbidbench_tight_x05,13,10,26051.57
freightbidbench_tight_x05,13,11,26051.57
freightbidbench_tight_x05,13,12,24771.07
freightbidbench_tight_x05,13,13,24771.07
freightbidbench_tight_x05,13,14,23903.19
freightbidbench_tight_x05,13,15,23799.17
freightbidbench_tight_x05,13,16,23028.92
freightbidbench_tight_x05,13,17,22397.84
freightbidbench_tight_x05,13,18,22397.84
freightbidbench_tight_x05,13,19,22397.84
freightbidbench_tight_x05,13,20,20510.54
freightbidbench_tight_x05,13,21,19926.32
freightbidbench_tight_x05,13,22,19926.32
freightbidbench_tight_x05,13,23,19926.32
freightbidbench_tight_x05,13,24,19926.32
freightbidbench_tight_x05,13,25,19857.98
freightbidbench_tight_x05,13,26,19857.98
freightbidbench_tight_x05,13,27,19857.98
freightbidbench_tight_x05,13,28,19857.98
freightbidbench_tight_x05,13,29,19857.98
freightbidbench_tight_x05,13,30,17414.01
freightbidbench_tight_x05,13,31,17414.01
freightbidbench_tight_x05,13,32,17414.01
freightbidbench_tight_x05,13,33,17414.01
freightbidbench_tight_x05,13,34,17414.01
freightbidbench_tight_x05,13,35,17414.01
freightbidbench_tight_x05,13,36,17414.01
freightbidbench_tight_x05,13,37,14759.79
freightbidbench_tight_x05,13,38,14759.79
freightbidbench_tight_x05,13,39,13701.89
freightbidbench_tight_x05,13,40,13070.63
freightbidbench_tight_x05,13,41,13070.63
freightbidbench_tight_x05,13,42,13070.63
freightbidbench_tight_x05,13,43,13070.63
freightbidbench_tight_x05,13,44,13070.63
freightbidbench_tight_x05,13,45,10051.72
freightbidbench_tight_x05,13,46,10051.72
freightbidbench_tight_x05,13,47,10051.72
freightbidbench_tight_x05,13,48,10051.72
freightbidbench_tight_x05,13,49,10051.72
freightbidbench_tight_x05,13,50,10051.72
freightbidbench_tight_x05,13,51,10051.72
freightbidbench_tight_x05,13,52,10051.72
freightbidbench_tight_x05,13,53,10051.72
freightbidbench_tight_x05,13,54,10051.72
freightbidbench_tight_x05,13,55,9464.35
freightbidbench_tight_x05,13,56,7790.22
freightbidbench_tight_x05,13,57,6661.41
freightbidbench_tight_x05,13,58,6661.41
freightbidbench_tight_x05,13,59,6661.41
freightbidbench_tight_x05,13,60,6661.41
freightbidbench_tight_x05,13,61,6661.41
freightbidbench_tight_x05,13,62,6661.41
freightbidbench_tight_x05,13,63,4175.78
freightbidbench_tight_x05,13,64,1941.60
freightbidbench_tight_x05,13,65,1941.60
freightbidbench_tight_x05,13,66,1941.60
freightbidbench_tight_x05,13,67,1941.60
freightbidbench_tight_x05,13,68,1941.60
freightbidbench_tight_x05,13,69,1941.60
freightbidbench_tight_x05,13,70,1941.60
freightbidbench_tight_x05,13,71,-372.02
freightbidbench_tight_x05,13,72,-372.02
freightbidbench_tight_x05,17,0,-441.81
freightbidbench_tight_x05,17,1,-441.81
freightbidbench_tight_x05,17,2,-441.81
freightbidbench_tight_x05,17,3,-441.81
freightbidbench_tight_x05,17,4,-441.81
freightbidbench_tight_x05,17,5,-441.81
freightbidbench_tight_x05,17,6,-441.81
freightbidbench_tight_x05,17,7,-441.81
freightbidbench_tight_x05,17,8,-441.81
freightbidbench_tight_x05,17,9,-441.81
freightbidbench_tight_x05,17,10,-441.81
freightbidbench_tight_x05,17,11,-441.81
freightbidbench_tight_x05,17,12,-441.81
freightbidbench_tight_x05,17,13,-441.81
freightbidbench_tight_x05,17,14,-441.81
freightbidbench_tight_x05,17,15,-441.81
freightbidbench_tight_x05,17,16,-441.81
freightbidbench_tight_x05,17,17,-441.81
freightbidbench_tight_x05,17,18,-441.81
freightbidbench_tight_x05,17,19,-441.81
freightbidbench_tight_x05,17,20,-441.81
freightbidbench_tight_x05,17,21,-441.81
freightbidbench_tight_x05,17,22,-441.81
freightbidbench_tight_x05,17,23,-441.81
freightbidbench_tight_x05,17,24,-441.81
freightbidbench_tight_x05,17,25,-441.81
freightbidbench_tight_x05,17,26,-441.81
freightbidbench_tight_x05,17,27,-441.81
freightbidbench_tight_x05,17,28,-441.81
freightbidbench_tight_x05,17,29,-441.81
freightbidbench_tight_x05,17,30,-441.81
freightbidbench_tight_x05,17,31,-441.81
freightbidbench_tight_x05,17,32,-441.81
freightbidbench_tight_x05,17,33,-441.81
freightbidbench_tight_x05,17,34,-441.81
freightbidbench_tight_x05,17,35,-441.81
freightbidbench_tight_x05,17,36,-441.81
freightbidbench_tight_x05,17,37,-441.81
freightbidbench_tight_x05,17,38,-441.81
freightbidbench_tight_x05,17,39,-441.81
freightbidbench_tight_x05,17,40,-441.81
freightbidbench_tight_x05,17,41,-441.81
freightbidbench_tight_x05,17,42,-441.81
freightbidbench_tight_x05,17,43,-441.81
freightbidbench_tight_x05,17,44,-441.81
freightbidbench_tight_x05,17,45,-441.81
freightbidbench_tight_x05,17,46,-441.81
freightbidbench_tight_x05,17,47,-441.81
freightbidbench_tight_x05,17,48,-441.81
freightbidbench_tight_x05,17,49,-441.81
freightbidbench_tight_x05,17,50,-441.81
freightbidbench_tight_x05,17,51,-441.81
freightbidbench_tight_x05,17,52,-441.81
freightbidbench_tight_x05,17,53,-441.81
freightbidbench_tight_x05,17,54,-441.81
freightbidbench_tight_x05,17,55,-441.81
freightbidbench_tight_x05,17,56,-441.81
freightbidbench_tight_x05,17,57,-441.81
freightbidbench_tight_x05,17,58,-441.81
freightbidbench_tight_x05,17,59,-441.81
freightbidbench_tight_x05,17,60,-441.81
freightbidbench_tight_x05,17,61,-441.81
freightbidbench_tight_x05,17,62,-441.81
freightbidbench_tight_x05,17,63,-441.81
freightbidbench_tight_x05,17,64,-441.81
freightbidbench_tight_x05,17,65,-441.81
freightbidbench_tight_x05,17,66,-441.81
freightbidbench_tight_x05,17,67,-441.81
freightbidbench_tight_x05,17,68,-441.81
freightbidbench_tight_x05,17,69,-441.81
freightbidbench_tight_x05,17,70,-441.81
freightbidbench_tight_x05,17,71,-441.81
freightbidbench_tight_x05,17,72,-441.81
freightbidbench_tight_x05,24,0,-488.65
