policy,load_id,hour,origin,destination_city,destination_state,margin,score,stage,wants_accept,outcome,latency_ms
surrogate_linear,281,20,Texas,Dallas,Texas,1746.02,986.56,surrogate,True,accept,0.002333
surrogate_linear,282,20,Georgia,Atlanta,Georgia,2894.85,91.63,surrogate,True,no_truck,0.001958
surrogate_linear,283,20,Texas,Dallas,Texas,2085.39,844.23,surrogate,True,accept,0.002291
surrogate_linear,284,20,Georgia,Atlanta,Georgia,3264.57,357.30,surrogate,True,no_truck,0.001917
surrogate_linear,285,20,Texas,Dallas,Texas,2062.35,463.32,surrogate,True,accept,0.002291
surrogate_linear,286,20,Texas,Philadelphia,Pennsylvania,1358.51,-1607.46,surrogate,False,reject,0.002292
surrogate_linear,287,20,Texas,Dallas,Texas,1879.59,-22.74,surrogate,False,reject,0.002334
surrogate_linear,288,20,Texas,Dallas,Texas,2266.82,232.18,surrogate,True,accept,0.002375
surrogate_linear,289,20,Texas,Dallas,Texas,1768.71,-461.47,surrogate,False,reject,0.002500
surrogate_linear,290,20,Texas,Dallas,Texas,1811.57,-433.25,surrogate,False,reject,0.002250
surrogate_linear,291,21,Texas,Dallas,Texas,1929.58,3174.75,surrogate,True,accept,0.003458
surrogate_linear,292,21,Texas,Dallas,Texas,1847.39,2754.91,surrogate,True,accept,0.002625
surrogate_linear,293,21,Texas,Dallas,Texas,1961.07,2464.00,surrogate,True,accept,0.002583
surrogate_linear,294,21,Texas,Dallas,Texas,1758.90,1965.17,surrogate,True,accept,0.002375
surrogate_linear,295,21,Texas,Dallas,Texas,2360.30,1995.33,surrogate,True,accept,0.002333
surrogate_linear,296,21,Georgia,Atlanta,Georgia,3274.92,1700.61,surrogate,True,accept,0.001958
surrogate_linear,297,21,Texas,Dallas,Texas,1995.16,1389.22,surrogate,True,accept,0.002333
surrogate_linear,298,21,Georgia,Atlanta,Georgia,3388.47,1416.46,surrogate,True,accept,0.001958
surrogate_linear,299,21,Georgia,Atlanta,Georgia,2936.90,726.24,surrogate,True,accept,0.001958
surrogate_linear,300,22,Texas,Dallas,Texas,2398.33,4084.70,surrogate,True,accept,0.002334
surrogate_linear,301,22,Texas,Dallas,Texas,2009.00,3462.66,surrogate,True,accept,0.002375
surrogate_linear,302,22,Texas,Dallas,Texas,2428.48,3373.06,surrogate,True,accept,0.003291
surrogate_linear,303,22,Texas,Dallas,Texas,2175.55,2840.82,surrogate,True,accept,0.002375
surrogate_linear,304,22,Georgia,Atlanta,Georgia,2695.53,788.42,surrogate,True,accept,0.001958
surrogate_linear,305,22,Georgia,Atlanta,Georgia,3324.22,874.44,surrogate,True,accept,0.002000
surrogate_linear,306,22,Texas,Dallas,Texas,1858.22,2266.18,surrogate,True,accept,0.002333
surrogate_linear,307,22,Texas,Dallas,Texas,1731.39,1816.95,surrogate,True,accept,0.002333
surrogate_linear,308,22,Texas,Dallas,Texas,1894.11,1558.33,surrogate,True,accept,0.002292
surrogate_linear,309,22,Texas,Dallas,Texas,2228.57,1412.76,surrogate,True,accept,0.002291
surrogate_linear,310,22,Texas,Dallas,Texas,1888.30,823.02,surrogate,True,accept,0.002292
surrogate_linear,311,22,Texas,Dallas,Texas,1661.73,308.13,surrogate,True,accept,0.002292
surrogate_linear,312,23,Texas,Dallas,Texas,2168.21,883.02,surrogate,True,accept,0.002333
surrogate_linear,313,23,Texas,Dallas,Texas,2044.80,436.04,surrogate,True,accept,0.002334
surrogate_linear,314,23,Texas,Dallas,Texas,1935.65,-1.56,surrogate,False,reject,0.002333
surrogate_linear,315,23,Texas,Dallas,Texas,2106.59,110.97,surrogate,True,accept,0.002292
surrogate_linear,316,23,Texas,Dallas,Texas,1892.69,-395.58,surrogate,False,reject,0.002250
surrogate_linear,317,23,Texas,Dallas,Texas,2102.96,-257.16,surrogate,False,reject,0.002291
surrogate_linear,318,23,Texas,Dallas,Texas,2286.16,-136.56,surrogate,False,reject,0.002292
surrogate_linear,319,23,Texas,Dallas,Texas,2205.01,-189.98,surrogate,False,reject,0.002291
surrogate_linear,320,23,Texas,Dallas,Texas,1857.00,-419.07,surrogate,False,reject,0.002292
surrogate_linear,321,23,Texas,Dallas,Texas,2519.09,16.78,surrogate,True,accept,0.002375
surrogate_linear,322,23,Georgia,Atlanta,Georgia,3378.56,1520.71,surrogate,True,accept,0.001917
surrogate_linear,323,24,Texas,Dallas,Texas,2301.57,3055.31,surrogate,True,accept,0.002375
surrogate_linear,324,24,Texas,Dallas,Texas,2201.61,2623.76,surrogate,True,accept,0.002292
surrogate_linear,325,24,Texas,Dallas,Texas,2231.17,2277.48,surrogate,True,accept,0.003458
surrogate_linear,326,24,Texas,Dallas,Texas,2046.16,1789.95,surrogate,True,accept,0.002375
surrogate_linear,327,24,Texas,Dallas,Texas,2244.29,1554.63,surrogate,True,accept,0.002375
surrogate_linear,328,24,Texas,Dallas,Texas,1957.97,1000.41,surrogate,True,accept,0.002292
surrogate_linear,329,24,Georgia,Atlanta,Georgia,2990.85,1863.64,surrogate,True,accept,0.001959
surrogate_linear,330,24,Texas,Dallas,Texas,1508.79,338.98,surrogate,True,accept,0.002291
surrogate_linear,331,24,Georgia,Atlanta,Georgia,2961.26,1476.64,surrogate,True,accept,0.002500
surrogate_linear,332,24,Texas,Dallas,Texas,2005.56,300.26,surrogate,True,accept,0.002334
surrogate_linear,333,24,Texas,Dallas,Texas,2058.21,-30.83,surrogate,False,reject,0.002250
surrogate_linear,334,24,Texas,Dallas,Texas,1948.27,-103.20,surrogate,False,reject,0.002292
surrogate_linear,335,24,Texas,Dallas,Texas,2131.37,17.34,surrogate,True,accept,0.002292
surrogate_linear,336,24,Texas,Dallas,Texas,1982.25,-446.57,surrogate,False,reject,0.002292
surrogate_linear,337,24,Texas,Dallas,Texas,1939.51,-474.71,surrogate,False,reject,0.002333
surrogate_linear,338,24,Georgia,Atlanta,Georgia,3136.59,1236.89,surrogate,True,accept,0.001959
surrogate_linear,339,24,Texas,Dallas,Texas,2114.24,-359.68,surrogate,False,reject,0.002292
surrogate_linear,340,24,Texas,Dallas,Texas,2062.56,-393.71,surrogate,False,reject,0.002250
surrogate_linear,341,24,Texas,Dallas,Texas,2122.73,-354.09,surrogate,False,reject,0.002334
surrogate_linear,342,25,Texas,Dallas,Texas,2263.02,2941.79,surrogate,True,accept,0.002375
surrogate_linear,343,25,Texas,Dallas,Texas,1701.78,2206.58,surrogate,True,accept,0.002375
surrogate_linear,344,25,Georgia,Atlanta,Georgia,2793.56,902.25,surrogate,True,accept,0.001959
surrogate_linear,345,25,Georgia,Atlanta,Georgia,2547.98,360.05,surrogate,True,accept,0.001917
surrogate_linear,346,25,Texas,Dallas,Texas,2171.10,2149.80,surrogate,True,accept,0.002417
surrogate_linear,347,25,Texas,Dallas,Texas,2043.46,1700.03,surrogate,True,accept,0.002333
surrogate_linear,348,25,Texas,Dallas,Texas,2365.39,1546.21,surrogate,True,accept,0.002417
surrogate_linear,349,25,Texas,Dallas,Texas,2208.67,1077.31,surrogate,True,accept,0.002334
surrogate_linear,350,25,Texas,Dallas,Texas,2262.68,747.12,surrogate,True,accept,0.002291
surrogate_linear,351,25,Texas,Dallas,Texas,2490.69,531.47,surrogate,True,accept,0.002292
surrogate_linear,352,26,Texas,Dallas,Texas,1614.52,2820.30,surrogate,True,accept,0.002334
surrogate_linear,353,26,Texas,Dallas,Texas,2014.43,2717.82,surrogate,True,accept,0.002333
surrogate_linear,354,26,Texas,Dallas,Texas,2129.98,2428.14,surrogate,True,accept,0.002375
surrogate_linear,355,26,California,Dallas,Texas,-495.20,-4526.71,surrogate,False,reject,0.001917
surrogate_linear,356,26,Texas,Dallas,Texas,2111.02,2049.92,surrogate,True,accept,0.002375
surrogate_linear,357,26,Texas,Dallas,Texas,2052.99,1645.98,surrogate,True,accept,0.002292
surrogate_linear,358,26,Texas,Dallas,Texas,2070.83,1291.99,surrogate,True,accept,0.002292
surrogate_linear,359,26,California,Dallas,Texas,-2455.65,-4903.71,surrogate,False,reject,0.001958
surrogate_linear,360,26,Georgia,Atlanta,Georgia,3025.63,1374.43,surrogate,True,accept,0.001959
surrogate_linear,361,26,Texas,Dallas,Texas,1925.81,830.78,surrogate,True,accept,0.002292
surrogate_linear,362,26,Texas,Dallas,Texas,2039.23,539.70,surrogate,True,accept,0.002291
surrogate_linear,363,26,Texas,Dallas,Texas,2333.31,367.55,surrogate,True,accept,0.002292
surrogate_linear,364,26,Texas,Dallas,Texas,2094.66,-155.29,surrogate,False,reject,0.002292
surrogate_linear,365,26,Texas,Dallas,Texas,2128.31,-133.14,surrogate,False,reject,0.002292
surrogate_linear,366,27,Texas,Dallas,Texas,2112.44,2022.46,surrogate,True,accept,0.002333
surrogate_linear,367,27,Texas,Dallas,Texas,1876.52,1501.41,surrogate,True,accept,0.002334
surrogate_linear,368,27,Georgia,Miami,Florida,1985.86,-810.03,surrogate,False,reject,0.001959
surrogate_linear,369,27,Texas,Dallas,Texas,1622.24,968.28,surrogate,True,accept,0.002333
surrogate_linear,370,27,Texas,Dallas,Texas,2111.61,924.69,surrogate,True,accept,0.002334
surrogate_linear,371,27,Texas,Dallas,Texas,2206.83,621.63,surrogate,True,accept,0.003084
surrogate_linear,372,27,Texas,Dallas,Texas,2202.32,252.93,surrogate,True,accept,0.002416
surrogate_linear,373,27,Georgia,Atlanta,Georgia,3074.02,1746.55,surrogate,True,accept,0.002000
surrogate_linear,374,27,Georgia,Atlanta,Georgia,2602.77,1042.18,surrogate,True,accept,0.001959
surrogate_linear,375,27,Texas,Dallas,Texas,2399.56,17.03,surrogate,True,accept,0.002333
surrogate_linear,376,27,Texas,Dallas,Texas,2383.40,-359.36,surrogate,False,reject,0.002292
surrogate_linear,377,27,Texas,Dallas,Texas,2240.27,-453.58,surrogate,False,reject,0.002250
surrogate_linear,378,27,Texas,Dallas,Texas,2259.28,-441.06,surrogate,False,reject,0.002292
surrogate_linear,379,27,Georgia,Miami,Florida,2815.85,-1161.12,surrogate,False,reject,0.002000
surrogate_linear,380,28,California,New York,New York,1359.25,-3555.30,surrogate,False,reject,0.001875
surrogate_linear,381,28,Texas,Dallas,Texas,2166.69,3160.86,surrogate,True,accept,0.002375
surrogate_linear,382,28,Texas,Dallas,Texas,2147.68,2782.60,surrogate,True,accept,0.002292
surrogate_linear,383,28,Georgia,Atlanta,Georgia,2883.22,1249.17,surrogate,True,accept,0.001958
surrogate_linear,384,28,Georgia,Atlanta,Georgia,2227.77,412.43,surrogate,True,accept,0.001958
surrogate_linear,385,28,Georgia,Atlanta,Georgia,3472.07,940.82,surrogate,True,accept,0.001917
surrogate_linear,386,28,Texas,Dallas,Texas,2670.32,2760.92,surrogate,True,accept,0.002334
surrogate_linear,387,28,Arizona,Los Angeles,California,465.26,-3554.42,surrogate,False,reject,0.001875
surrogate_linear,388,28,Texas,Baltimore,Maryland,1423.98,489.51,surrogate,True,accept,0.002375
surrogate_linear,389,28,Texas,Dallas,Texas,2196.94,1717.81,surrogate,True,accept,0.002292
surrogate_linear,390,28,Georgia,Miami,Florida,2550.15,-2008.91,surrogate,False,reject,0.001916
surrogate_linear,391,28,Texas,Dallas,Texas,2175.55,1337.99,surrogate,True,accept,0.002292
surrogate_linear,392,28,Texas,Dallas,Texas,2175.60,972.28,surrogate,True,accept,0.002250
surrogate_linear,393,28,Georgia,Atlanta,Georgia,2568.91,-73.91,surrogate,False,reject,0.001917
surrogate_linear,394,28,Georgia,Atlanta,Georgia,2742.38,50.74,surrogate,True,accept,0.001958
surrogate_linear,395,28,Texas,Dallas,Texas,2169.79,602.71,surrogate,True,accept,0.002292
surrogate_linear,396,28,Texas,Dallas,Texas,1746.07,-41.96,surrogate,False,reject,0.002291
surrogate_linear,397,28,Texas,Dallas,Texas,1932.03,80.46,surrogate,True,accept,0.002292
surrogate_linear,398,29,Texas,Dallas,Texas,2464.14,1566.92,surrogate,True,accept,0.002292
surrogate_linear,399,29,Georgia,Atlanta,Georgia,2888.40,926.10,surrogate,True,accept,0.001959
surrogate_linear,400,29,Texas,Dallas,Texas,2190.85,1021.27,surrogate,True,accept,0.002375
surrogate_linear,401,29,Texas,Dallas,Texas,2201.23,662.36,surrogate,True,accept,0.002334
surrogate_linear,402,29,Texas,Dallas,Texas,2189.32,288.78,surrogate,True,accept,0.002250
surrogate_linear,403,29,Texas,Dallas,Texas,2082.11,-147.54,surrogate,False,reject,0.002250
surrogate_linear,404,29,Georgia,Atlanta,Georgia,2996.20,637.82,surrogate,True,accept,0.001958
surrogate_linear,405,29,Texas,Dallas,Texas,2163.13,-94.20,surrogate,False,reject,0.002333
surrogate_linear,406,29,California,Dallas,Texas,-193.43,-4046.74,surrogate,False,reject,0.001917
surrogate_linear,407,29,Texas,Dallas,Texas,2531.52,148.31,surrogate,True,accept,0.002333
surrogate_linear,408,29,Texas,Dallas,Texas,1803.02,-697.00,surrogate,False,reject,0.002291
surrogate_linear,409,29,Texas,Dallas,Texas,2171.55,-454.40,surrogate,False,reject,0.002291
surrogate_linear,410,29,Texas,Dallas,Texas,1881.71,-645.20,surrogate,False,reject,0.002250
surrogate_linear,411,29,Georgia,Miami,Florida,3041.29,-1744.86,surrogate,False,reject,0.002791
surrogate_linear,412,30,Texas,Dallas,Texas,2183.17,2914.71,surrogate,True,accept,0.002458
surrogate_linear,413,30,Texas,Dallas,Texas,1885.59,2353.07,surrogate,True,accept,0.002334
surrogate_linear,414,30,Georgia,Philadelphia,Pennsylvania,-147.04,-2838.81,surrogate,False,reject,0.001959
surrogate_linear,415,30,Texas,Dallas,Texas,2301.55,2261.16,surrogate,True,accept,0.002333
surrogate_linear,416,30,Georgia,Atlanta,Georgia,3350.19,1327.72,surrogate,True,accept,0.001959
surrogate_linear,417,30,California,Chicago,Illinois,-874.90,-4051.39,surrogate,False,reject,0.001834
surrogate_linear,418,30,Texas,Dallas,Texas,2147.53,1794.02,surrogate,True,accept,0.002333
surrogate_linear,419,30,Texas,Dallas,Texas,2298.44,1527.62,surrogate,True,accept,0.002250
surrogate_linear,420,30,Texas,Dallas,Texas,2346.86,1193.76,surrogate,True,accept,0.002333
surrogate_linear,421,30,Texas,Dallas,Texas,2118.45,677.66,surrogate,True,accept,0.002292
surrogate_linear,422,30,Texas,Dallas,Texas,1506.27,-91.08,surrogate,False,reject,0.002250
surrogate_linear,423,30,Texas,Dallas,Texas,1938.60,193.52,surrogate,True,accept,0.002375
surrogate_linear,424,31,Texas,Dallas,Texas,2040.01,2916.33,surrogate,True,accept,0.002375
surrogate_linear,425,31,Georgia,Atlanta,Georgia,2587.39,875.46,surrogate,True,accept,0.001959
surrogate_linear,426,31,Texas,Dallas,Texas,2239.17,2681.70,surrogate,True,accept,0.002292
surrogate_linear,427,31,Texas,Dallas,Texas,2303.34,2358.20,surrogate,True,accept,0.002333
surrogate_linear,428,31,Texas,Dallas,Texas,1972.49,1774.66,surrogate,True,accept,0.002291
surrogate_linear,429,31,Texas,Dallas,Texas,2164.66,1535.42,surrogate,True,accept,0.002291
surrogate_linear,430,31,Texas,Dallas,Texas,2066.20,1104.87,surrogate,True,accept,0.002375
surrogate_linear,431,31,Texas,Dallas,Texas,2129.84,781.02,surrogate,True,accept,0.002291
surrogate_linear,432,31,Texas,Dallas,Texas,2234.18,483.97,surrogate,True,accept,0.002291
surrogate_linear,433,31,Texas,Dallas,Texas,1723.58,-217.90,surrogate,False,reject,0.002250
surrogate_linear,434,31,Texas,Dallas,Texas,1867.18,-123.37,surrogate,False,reject,0.002250
surrogate_linear,435,31,Georgia,Atlanta,Georgia,2533.56,471.03,surrogate,True,accept,0.001917
surrogate_linear,436,31,California,Philadelphia,Pennsylvania,2408.49,-2989.10,surrogate,False,reject,0.001833
surrogate_linear,437,31,Texas,Dallas,Texas,2138.97,55.55,surrogate,True,accept,0.002292
surrogate_linear,438,32,Texas,Dallas,Texas,2085.38,3061.61,surrogate,True,accept,0.002291
surrogate_linear,439,32,Texas,Dallas,Texas,1969.31,2619.47,surrogate,True,accept,0.002334
surrogate_linear,440,32,Texas,Dallas,Texas,2630.28,2688.83,surrogate,True,accept,0.002292
surrogate_linear,441,32,Texas,Dallas,Texas,1885.71,1832.95,surrogate,True,accept,0.002291
surrogate_linear,442,32,Texas,Dallas,Texas,1589.61,1272.28,surrogate,True,accept,0.002291
surrogate_linear,443,32,Georgia,Atlanta,Georgia,3014.30,1297.64,surrogate,True,accept,0.001917
surrogate_linear,444,32,Texas,Dallas,Texas,1909.64,1117.22,surrogate,True,accept,0.002250
surrogate_linear,445,32,Georgia,Atlanta,Georgia,2594.07,629.93,surrogate,True,accept,0.001917
surrogate_linear,446,32,Texas,Atlanta,Georgia,2777.28,-340.06,surrogate,False,reject,0.002334
surrogate_linear,447,32,Texas,Dallas,Texas,2150.52,910.05,surrogate,True,accept,0.003334
surrogate_linear,448,32,Texas,Dallas,Texas,1902.48,381.03,surrogate,True,accept,0.002292
surrogate_linear,449,32,Texas,Dallas,Texas,2024.47,95.59,surrogate,True,accept,0.002291
surrogate_linear,450,32,Texas,Dallas,Texas,2033.23,-264.39,surrogate,False,reject,0.002250
surrogate_linear,451,32,Georgia,Atlanta,Georgia,2935.25,509.35,surrogate,True,accept,0.002917
surrogate_linear,452,32,Texas,Dallas,Texas,1758.99,-444.92,surrogate,False,reject,0.002333
surrogate_linear,453,33,Texas,Dallas,Texas,1812.96,2277.89,surrogate,True,accept,0.002375
surrogate_linear,454,33,Texas,Dallas,Texas,1992.62,2030.42,surrogate,True,accept,0.002333
surrogate_linear,455,33,Texas,Dallas,Texas,2275.17,1850.68,surrogate,True,accept,0.002458
surrogate_linear,456,33,Texas,Dallas,Texas,2192.84,1430.74,surrogate,True,accept,0.002417
surrogate_linear,457,33,Texas,Dallas,Texas,2494.63,1263.67,surrogate,True,accept,0.002291
surrogate_linear,458,33,Georgia,Atlanta,Georgia,3128.56,1872.57,surrogate,True,accept,0.001958
surrogate_linear,459,33,Texas,Dallas,Texas,2430.34,855.60,surrogate,True,accept,0.002250
surrogate_linear,460,33,Texas,Dallas,Texas,1698.00,7.77,surrogate,True,accept,0.002292
surrogate_linear,461,33,Texas,Dallas,Texas,1691.87,-362.01,surrogate,False,reject,0.002250
surrogate_linear,462,33,Texas,Dallas,Texas,1784.22,-301.21,surrogate,False,reject,0.002292
surrogate_linear,463,33,Texas,Dallas,Texas,1769.68,-310.79,surrogate,False,reject,0.002417
surrogate_linear,464,33,Texas,Dallas,Texas,2078.95,-107.19,surrogate,False,reject,0.002417
surrogate_linear,465,33,Texas,Dallas,Texas,2392.59,99.27,surrogate,True,accept,0.002292
surrogate_linear,466,34,Texas,Dallas,Texas,1872.07,2446.91,surrogate,True,accept,0.002334
surrogate_linear,467,34,Texas,Dallas,Texas,2080.61,2218.46,surrogate,True,accept,0.002292
surrogate_linear,468,34,Texas,Dallas,Texas,2074.27,1848.54,surrogate,True,accept,0.002333
surrogate_linear,469,34,Texas,Dallas,Texas,2148.76,1531.83,surrogate,True,accept,0.002292
surrogate_linear,470,34,Texas,Dallas,Texas,2291.93,1260.34,surrogate,True,accept,0.002250
surrogate_linear,471,34,Texas,Dallas,Texas,2177.86,819.51,surrogate,True,accept,0.002375
surrogate_linear,472,34,Texas,Dallas,Texas,2163.28,444.17,surrogate,True,accept,0.002250
surrogate_linear,473,34,Texas,Dallas,Texas,2229.25,121.86,surrogate,True,accept,0.002250
surrogate_linear,474,34,Texas,Dallas,Texas,2071.86,-347.50,surrogate,False,reject,0.002292
surrogate_linear,475,34,Texas,Dallas,Texas,2476.78,-80.94,surrogate,False,reject,0.002250
surrogate_linear,476,34,Texas,Dallas,Texas,2196.20,-265.64,surrogate,False,reject,0.002291
surrogate_linear,477,34,Texas,Dallas,Texas,2002.28,-393.30,surrogate,False,reject,0.002292
surrogate_linear,478,34,Texas,Dallas,Texas,2226.98,-245.38,surrogate,False,reject,0.003084
surrogate_linear,479,34,Texas,Dallas,Texas,2233.37,-241.17,surrogate,False,reject,0.002209
surrogate_linear,480,34,Texas,Dallas,Texas,1885.47,-470.20,surrogate,False,reject,0.002250
surrogate_linear,481,34,Texas,Dallas,Texas,1819.69,-513.50,surrogate,False,reject,0.002250
surrogate_linear,482,35,Georgia,Atlanta,Georgia,3360.84,3025.34,surrogate,True,accept,0.002000
surrogate_linear,483,35,Texas,Dallas,Texas,1596.42,1292.49,surrogate,True,accept,0.002292
surrogate_linear,484,35,Texas,Dallas,Texas,2327.61,1408.09,surrogate,True,accept,0.002250
surrogate_linear,485,35,Texas,Dallas,Texas,1681.93,617.31,surrogate,True,accept,0.002250
surrogate_linear,486,35,Texas,Dallas,Texas,1932.12,416.26,surrogate,True,accept,0.002292
surrogate_linear,487,35,California,Dallas,Texas,-2808.92,-4356.48,surrogate,False,reject,0.001875
surrogate_linear,488,35,Texas,Dallas,Texas,1721.21,-88.32,surrogate,False,reject,0.002292
surrogate_linear,489,35,Texas,Dallas,Texas,2054.47,131.06,surrogate,True,accept,0.002250
surrogate_linear,490,35,Texas,Dallas,Texas,1928.49,-317.61,surrogate,False,reject,0.002291
surrogate_linear,491,35,California,New York,New York,1336.92,-2861.87,surrogate,False,reject,0.002500
surrogate_linear,492,35,Texas,Dallas,Texas,1911.33,-328.90,surrogate,False,reject,0.002333
surrogate_linear,493,35,Texas,Dallas,Texas,1836.36,-378.26,surrogate,False,reject,0.002292
surrogate_linear,494,35,Texas,Dallas,Texas,1949.26,-303.94,surrogate,False,reject,0.002291
surrogate_linear,495,35,Texas,Dallas,Texas,2121.13,-190.79,surrogate,False,reject,0.002250
surrogate_linear,496,36,Texas,Dallas,Texas,2016.69,2776.33,surrogate,True,accept,0.002334
surrogate_linear,497,36,Texas,Dallas,Texas,2041.03,2426.61,surrogate,True,accept,0.002250
surrogate_linear,498,36,Texas,Dallas,Texas,2189.28,2158.46,surrogate,True,accept,0.002291
surrogate_linear,499,36,Texas,Dallas,Texas,2338.28,1890.81,surrogate,True,accept,0.002292
cascade_surrogate_rollout,0,0,Texas,Dallas,Texas,2113.63,5491.78,surrogate,True,accept,0.005708
cascade_surrogate_rollout,1,0,California,Philadelphia,Pennsylvania,821.84,292.43,rollout,True,accept,3.640834
cascade_surrogate_rollout,2,0,Texas,Dallas,Texas,2072.69,5464.82,surrogate,True,accept,0.008333
cascade_surrogate_rollout,3,0,Georgia,Atlanta,Georgia,3155.22,4907.69,surrogate,True,accept,0.003666
cascade_surrogate_rollout,4,0,Texas,Dallas,Texas,2132.56,5504.24,surrogate,True,accept,0.004083
cascade_surrogate_rollout,5,0,Texas,Dallas,Texas,1497.27,5086.03,surrogate,True,accept,0.003875
cascade_surrogate_rollout,6,0,Texas,Dallas,Texas,1777.74,5270.65,surrogate,True,accept,0.003708
cascade_surrogate_rollout,7,0,Texas,Dallas,Texas,2099.90,5482.74,surrogate,True,accept,0.003625
cascade_surrogate_rollout,8,0,Texas,Dallas,Texas,1705.93,5223.39,surrogate,True,accept,0.003583
cascade_surrogate_rollout,9,0,Texas,Dallas,Texas,2027.78,5435.26,surrogate,True,accept,0.003708
cascade_surrogate_rollout,10,0,Texas,Dallas,Texas,2075.17,5466.46,surrogate,True,accept,0.003584
cascade_surrogate_rollout,11,0,Texas,Dallas,Texas,2039.41,5442.91,surrogate,True,accept,0.003542
cascade_surrogate_rollout,12,0,Texas,Dallas,Texas,1982.21,5405.26,surrogate,True,accept,0.003417
cascade_surrogate_rollout,13,0,Texas,Dallas,Texas,2221.20,5562.58,surrogate,True,accept,0.003500
cascade_surrogate_rollout,14,0,Texas,Dallas,Texas,1968.75,5396.40,surrogate,True,accept,0.003458
cascade_surrogate_rollout,15,0,Texas,Dallas,Texas,2030.98,5437.36,surrogate,True,accept,0.003416
cascade_surrogate_rollout,16,0,Texas,Dallas,Texas,2070.14,5463.15,surrogate,True,accept,0.003500
cascade_surrogate_rollout,17,0,Texas,Dallas,Texas,1893.46,5346.83,surrogate,True,accept,0.003542
cascade_surrogate_rollout,18,1,Texas,Dallas,Texas,2151.65,5428.66,surrogate,True,accept,0.003458
cascade_surrogate_rollout,19,1,Texas,Dallas,Texas,2022.73,5343.79,surrogate,True,accept,0.003291
cascade_surrogate_rollout,20,1,Texas,Dallas,Texas,2445.28,5621.96,surrogate,True,accept,0.003417
cascade_surrogate_rollout,21,1,Texas,Dallas,Texas,2140.04,5421.02,surrogate,True,accept,0.003375
cascade_surrogate_rollout,22,1,Texas,Dallas,Texas,1617.92,5077.31,surrogate,True,accept,0.003292
cascade_surrogate_rollout,23,1,Texas,Dallas,Texas,1831.78,5218.09,surrogate,True,accept,0.003334
cascade_surrogate_rollout,24,1,Texas,Dallas,Texas,1801.89,5198.42,surrogate,True,accept,0.003333
cascade_surrogate_rollout,25,1,Texas,Dallas,Texas,2214.34,5469.93,surrogate,True,accept,0.003375
cascade_surrogate_rollout,26,1,Texas,Dallas,Texas,2122.42,5409.42,surrogate,True,accept,0.003292
cascade_surrogate_rollout,27,1,Texas,Dallas,Texas,2128.27,5413.27,surrogate,True,accept,0.003333
cascade_surrogate_rollout,28,1,Texas,Dallas,Texas,2166.54,5438.47,surrogate,True,accept,0.003292
cascade_surrogate_rollout,29,2,Georgia,Atlanta,Georgia,3068.51,4331.17,surrogate,True,accept,0.002542
cascade_surrogate_rollout,30,2,Texas,Dallas,Texas,1805.06,5140.18,surrogate,True,accept,0.003375
cascade_surrogate_rollout,31,2,Texas,Dallas,Texas,2446.17,5562.22,surrogate,True,accept,0.003333
cascade_surrogate_rollout,32,2,Texas,Dallas,Texas,2247.44,5431.39,surrogate,True,accept,0.003292
cascade_surrogate_rollout,33,2,Texas,Dallas,Texas,1729.88,5090.69,surrogate,True,accept,0.003250
cascade_surrogate_rollout,34,2,California,Chicago,Illinois,719.31,-368.57,rollout,False,reject,3.520041
cascade_surrogate_rollout,35,2,Texas,Dallas,Texas,2066.17,5312.07,surrogate,True,accept,0.004917
cascade_surrogate_rollout,36,2,Texas,Boston,Massachusetts,-92.22,3337.90,surrogate,True,accept,0.003750
cascade_surrogate_rollout,37,2,Texas,Dallas,Texas,1946.84,5233.51,surrogate,True,accept,0.003542
cascade_surrogate_rollout,38,2,Texas,Dallas,Texas,2042.48,4930.73,surrogate,True,accept,0.003541
cascade_surrogate_rollout,39,2,Texas,Dallas,Texas,1820.70,4418.99,surrogate,True,accept,0.003375
cascade_surrogate_rollout,40,2,Texas,Dallas,Texas,2083.33,4226.14,surrogate,True,accept,0.003458
cascade_surrogate_rollout,41,2,Texas,Dallas,Texas,1787.04,3665.35,surrogate,True,accept,0.003375
cascade_surrogate_rollout,42,2,Texas,Dallas,Texas,2576.64,3819.40,surrogate,True,accept,0.003416
cascade_surrogate_rollout,43,3,Texas,Dallas,Texas,2013.00,3054.22,surrogate,True,accept,0.003417
cascade_surrogate_rollout,44,3,Texas,Dallas,Texas,2061.95,2720.71,surrogate,True,accept,0.003417
cascade_surrogate_rollout,45,3,Georgia,Atlanta,Georgia,3379.17,4160.26,surrogate,True,accept,0.002459
cascade_surrogate_rollout,46,3,Texas,Dallas,Texas,2223.35,2461.22,surrogate,True,accept,0.003334
cascade_surrogate_rollout,47,3,Texas,Dallas,Texas,2432.85,2233.38,surrogate,True,accept,0.003333
cascade_surrogate_rollout,48,3,Texas,Dallas,Texas,1910.60,1523.85,surrogate,True,accept,0.003375
cascade_surrogate_rollout,49,3,Texas,Dallas,Texas,2168.08,1327.60,surrogate,True,accept,0.003292
cascade_surrogate_rollout,50,3,Georgia,Atlanta,Georgia,3551.88,3918.63,surrogate,True,accept,0.002417
cascade_surrogate_rollout,51,3,Texas,Dallas,Texas,2489.66,1173.56,surrogate,True,accept,0.003250
cascade_surrogate_rollout,52,3,Texas,Dallas,Texas,2379.90,735.56,surrogate,True,accept,0.003334
