load_id,origin_state,origin_name,destination_state,destination_name,destination_city,availability,distance_miles,price,cost,immediate_margin,origin_value,destination_value,opportunity_delta,value_adjusted_margin,myopic_accept,value_accept,case_type
2310,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2798.68,539.12,2259.56,1864.89,1864.89,0.00,2259.56,True,True,agree_accept
2311,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2485.64,539.12,1946.52,1864.89,1864.89,0.00,1946.52,True,True,agree_accept
2312,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2570.21,539.12,2031.09,1864.89,1864.89,0.00,2031.09,True,True,agree_accept
2313,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3011.20,539.12,2472.08,1864.89,1864.89,0.00,2472.08,True,True,agree_accept
2314,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2567.35,539.12,2028.23,1864.89,1864.89,0.00,2028.23,True,True,agree_accept
2315,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2889.80,539.12,2350.68,1864.89,1864.89,0.00,2350.68,True,True,agree_accept
2316,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2473.90,539.12,1934.78,1864.89,1864.89,0.00,1934.78,True,True,agree_accept
2317,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2958.65,539.12,2419.53,1864.89,1864.89,0.00,2419.53,True,True,agree_accept
2318,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3342.94,491.92,2851.02,-707.04,-707.04,0.00,2851.02,True,True,agree_accept
2319,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2816.13,539.12,2277.00,1864.89,1864.89,0.00,2277.00,True,True,agree_accept
2320,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2856.15,539.12,2317.03,1864.89,1864.89,0.00,2317.03,True,True,agree_accept
2324,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2573.50,539.12,2034.38,1864.89,1864.89,0.00,2034.38,True,True,agree_accept
2325,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2438.85,539.12,1899.73,1864.89,1864.89,0.00,1899.73,True,True,agree_accept
2326,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3276.98,539.12,2737.86,1864.89,1864.89,0.00,2737.86,True,True,agree_accept
2327,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2763.29,539.12,2224.16,1864.89,1864.89,0.00,2224.16,True,True,agree_accept
2328,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2575.98,539.12,2036.85,1864.89,1864.89,0.00,2036.85,True,True,agree_accept
2329,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2834.76,539.12,2295.64,1864.89,1864.89,0.00,2295.64,True,True,agree_accept
2331,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2605.53,539.12,2066.40,1864.89,1864.89,0.00,2066.40,True,True,agree_accept
2332,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2788.80,539.12,2249.68,1864.89,1864.89,0.00,2249.68,True,True,agree_accept
2333,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2716.64,539.12,2177.52,1864.89,1864.89,0.00,2177.52,True,True,agree_accept
2335,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2888.44,539.12,2349.32,1864.89,1864.89,0.00,2349.32,True,True,agree_accept
2336,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2609.41,539.12,2070.29,1864.89,1864.89,0.00,2070.29,True,True,agree_accept
2337,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2768.87,539.12,2229.75,1864.89,1864.89,0.00,2229.75,True,True,agree_accept
2338,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2948.58,539.12,2409.45,1864.89,1864.89,0.00,2409.45,True,True,agree_accept
2339,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2714.32,539.12,2175.20,1864.89,1864.89,0.00,2175.20,True,True,agree_accept
2340,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3674.16,491.92,3182.24,-707.04,-707.04,0.00,3182.24,True,True,agree_accept
2341,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3037.83,539.12,2498.71,1864.89,1864.89,0.00,2498.71,True,True,agree_accept
2343,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2619.73,539.12,2080.61,1864.89,1864.89,0.00,2080.61,True,True,agree_accept
2344,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2675.49,539.12,2136.36,1864.89,1864.89,0.00,2136.36,True,True,agree_accept
2345,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2726.91,539.12,2187.79,1864.89,1864.89,0.00,2187.79,True,True,agree_accept
2346,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2605.10,539.12,2065.98,1864.89,1864.89,0.00,2065.98,True,True,agree_accept
2347,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2691.44,539.12,2152.32,1864.89,1864.89,0.00,2152.32,True,True,agree_accept
2348,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2511.22,539.12,1972.10,1864.89,1864.89,0.00,1972.10,True,True,agree_accept
2349,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3586.52,491.92,3094.60,-707.04,-707.04,0.00,3094.60,True,True,agree_accept
2351,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2977.02,539.12,2437.90,1864.89,1864.89,0.00,2437.90,True,True,agree_accept
2352,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2875.55,539.12,2336.43,1864.89,1864.89,0.00,2336.43,True,True,agree_accept
2353,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2795.61,539.12,2256.48,1864.89,1864.89,0.00,2256.48,True,True,agree_accept
2355,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2153.65,539.12,1614.53,1864.89,1864.89,0.00,1614.53,True,True,agree_accept
2356,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2764.00,539.12,2224.88,1864.89,1864.89,0.00,2224.88,True,True,agree_accept
2357,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2994.81,539.12,2455.68,1864.89,1864.89,0.00,2455.68,True,True,agree_accept
2358,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2725.12,539.12,2186.00,1864.89,1864.89,0.00,2186.00,True,True,agree_accept
2360,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2572.41,539.12,2033.29,1864.89,1864.89,0.00,2033.29,True,True,agree_accept
2361,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2861.15,539.12,2322.03,1864.89,1864.89,0.00,2322.03,True,True,agree_accept
2362,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2479.00,539.12,1939.87,1864.89,1864.89,0.00,1939.87,True,True,agree_accept
2364,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3231.09,491.92,2739.18,-707.04,-707.04,0.00,2739.18,True,True,agree_accept
2365,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2908.41,539.12,2369.29,1864.89,1864.89,0.00,2369.29,True,True,agree_accept
2366,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2439.27,539.12,1900.14,1864.89,1864.89,0.00,1900.14,True,True,agree_accept
2367,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2768.19,539.12,2229.07,1864.89,1864.89,0.00,2229.07,True,True,agree_accept
2368,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3026.70,539.12,2487.57,1864.89,1864.89,0.00,2487.57,True,True,agree_accept
2369,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2432.73,539.12,1893.61,1864.89,1864.89,0.00,1893.61,True,True,agree_accept
2370,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3450.04,491.92,2958.12,-707.04,-707.04,0.00,2958.12,True,True,agree_accept
2371,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2545.15,539.12,2006.03,1864.89,1864.89,0.00,2006.03,True,True,agree_accept
2372,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3086.20,539.12,2547.07,1864.89,1864.89,0.00,2547.07,True,True,agree_accept
2373,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3385.71,491.92,2893.80,-707.04,-707.04,0.00,2893.80,True,True,agree_accept
2374,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2467.71,539.12,1928.59,1864.89,1864.89,0.00,1928.59,True,True,agree_accept
2375,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2706.55,539.12,2167.43,1864.89,1864.89,0.00,2167.43,True,True,agree_accept
2376,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2846.65,539.12,2307.53,1864.89,1864.89,0.00,2307.53,True,True,agree_accept
2377,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2876.98,539.12,2337.86,1864.89,1864.89,0.00,2337.86,True,True,agree_accept
2378,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3409.68,491.92,2917.76,-707.04,-707.04,0.00,2917.76,True,True,agree_accept
2379,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2770.63,539.12,2231.51,1864.89,1864.89,0.00,2231.51,True,True,agree_accept
2380,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2725.74,539.12,2186.61,1864.89,1864.89,0.00,2186.61,True,True,agree_accept
2381,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2912.02,539.12,2372.90,1864.89,1864.89,0.00,2372.90,True,True,agree_accept
2382,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2661.84,539.12,2122.71,1864.89,1864.89,0.00,2122.71,True,True,agree_accept
2383,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2258.39,539.12,1719.27,1864.89,1864.89,0.00,1719.27,True,True,agree_accept
2384,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2762.52,539.12,2223.40,1864.89,1864.89,0.00,2223.40,True,True,agree_accept
2385,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3611.00,491.92,3119.09,-707.04,-707.04,0.00,3119.09,True,True,agree_accept
2386,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3598.39,491.92,3106.47,-707.04,-707.04,0.00,3106.47,True,True,agree_accept
2387,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2749.96,539.12,2210.84,1864.89,1864.89,0.00,2210.84,True,True,agree_accept
2388,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2834.94,539.12,2295.82,1864.89,1864.89,0.00,2295.82,True,True,agree_accept
2389,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2421.70,539.12,1882.57,1864.89,1864.89,0.00,1882.57,True,True,agree_accept
2390,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2365.57,539.12,1826.45,1864.89,1864.89,0.00,1826.45,True,True,agree_accept
2391,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2552.67,539.12,2013.55,1864.89,1864.89,0.00,2013.55,True,True,agree_accept
2392,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3694.70,491.92,3202.79,-707.04,-707.04,0.00,3202.79,True,True,agree_accept
2393,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2387.44,539.12,1848.32,1864.89,1864.89,0.00,1848.32,True,True,agree_accept
2395,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2679.71,539.12,2140.58,1864.89,1864.89,0.00,2140.58,True,True,agree_accept
2396,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,1847.30,539.12,1308.18,1864.89,1864.89,0.00,1308.18,True,True,agree_accept
2397,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3611.48,491.92,3119.56,-707.04,-707.04,0.00,3119.56,True,True,agree_accept
2398,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2791.21,539.12,2252.09,1864.89,1864.89,0.00,2252.09,True,True,agree_accept
2399,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3529.35,491.92,3037.43,-707.04,-707.04,0.00,3037.43,True,True,agree_accept
2400,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2544.18,539.12,2005.05,1864.89,1864.89,0.00,2005.05,True,True,agree_accept
2401,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2360.16,539.12,1821.04,1864.89,1864.89,0.00,1821.04,True,True,agree_accept
2402,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2349.32,539.12,1810.20,1864.89,1864.89,0.00,1810.20,True,True,agree_accept
2403,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3425.14,491.92,2933.22,-707.04,-707.04,0.00,2933.22,True,True,agree_accept
2404,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2503.17,539.12,1964.04,1864.89,1864.89,0.00,1964.04,True,True,agree_accept
2405,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2661.23,539.12,2122.11,1864.89,1864.89,0.00,2122.11,True,True,agree_accept
2406,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3603.89,491.92,3111.97,-707.04,-707.04,0.00,3111.97,True,True,agree_accept
2407,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2696.64,539.12,2157.52,1864.89,1864.89,0.00,2157.52,True,True,agree_accept
2409,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3494.61,491.92,3002.70,-707.04,-707.04,0.00,3002.70,True,True,agree_accept
2410,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2516.84,539.12,1977.72,1864.89,1864.89,0.00,1977.72,True,True,agree_accept
2411,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3147.60,539.12,2608.48,1864.89,1864.89,0.00,2608.48,True,True,agree_accept
2412,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2706.67,539.12,2167.55,1864.89,1864.89,0.00,2167.55,True,True,agree_accept
2413,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2894.51,539.12,2355.39,1864.89,1864.89,0.00,2355.39,True,True,agree_accept
2415,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2777.00,539.12,2237.88,1864.89,1864.89,0.00,2237.88,True,True,agree_accept
2416,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2707.89,539.12,2168.76,1864.89,1864.89,0.00,2168.76,True,True,agree_accept
2417,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2453.35,539.12,1914.23,1864.89,1864.89,0.00,1914.23,True,True,agree_accept
2419,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2637.90,539.12,2098.78,1864.89,1864.89,0.00,2098.78,True,True,agree_accept
2420,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2573.11,539.12,2033.99,1864.89,1864.89,0.00,2033.99,True,True,agree_accept
2422,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2784.59,539.12,2245.47,1864.89,1864.89,0.00,2245.47,True,True,agree_accept
2423,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2474.10,539.12,1934.98,1864.89,1864.89,0.00,1934.98,True,True,agree_accept
2424,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2798.83,539.12,2259.71,1864.89,1864.89,0.00,2259.71,True,True,agree_accept
2426,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2722.16,539.12,2183.04,1864.89,1864.89,0.00,2183.04,True,True,agree_accept
2427,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3498.73,491.92,3006.81,-707.04,-707.04,0.00,3006.81,True,True,agree_accept
2428,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2569.99,539.12,2030.87,1864.89,1864.89,0.00,2030.87,True,True,agree_accept
2429,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2209.31,539.12,1670.19,1864.89,1864.89,0.00,1670.19,True,True,agree_accept
2430,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2687.67,539.12,2148.54,1864.89,1864.89,0.00,2148.54,True,True,agree_accept
2431,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2448.43,539.12,1909.31,1864.89,1864.89,0.00,1909.31,True,True,agree_accept
2432,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3042.88,539.12,2503.75,1864.89,1864.89,0.00,2503.75,True,True,agree_accept
2433,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2377.73,539.12,1838.61,1864.89,1864.89,0.00,1838.61,True,True,agree_accept
2434,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2466.69,539.12,1927.57,1864.89,1864.89,0.00,1927.57,True,True,agree_accept
2436,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2429.93,539.12,1890.81,1864.89,1864.89,0.00,1890.81,True,True,agree_accept
2437,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2670.55,539.12,2131.43,1864.89,1864.89,0.00,2131.43,True,True,agree_accept
2438,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3356.88,491.92,2864.97,-707.04,-707.04,0.00,2864.97,True,True,agree_accept
2439,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2316.24,539.12,1777.12,1864.89,1864.89,0.00,1777.12,True,True,agree_accept
2440,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3866.06,491.92,3374.15,-707.04,-707.04,0.00,3374.15,True,True,agree_accept
2441,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2511.82,539.12,1972.70,1864.89,1864.89,0.00,1972.70,True,True,agree_accept
2442,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3339.84,491.92,2847.92,-707.04,-707.04,0.00,2847.92,True,True,agree_accept
2444,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2584.85,539.12,2045.73,1864.89,1864.89,0.00,2045.73,True,True,agree_accept
2445,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2291.86,539.12,1752.74,1864.89,1864.89,0.00,1752.74,True,True,agree_accept
2446,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3368.80,491.92,2876.88,-707.04,-707.04,0.00,2876.88,True,True,agree_accept
2447,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2735.78,539.12,2196.66,1864.89,1864.89,0.00,2196.66,True,True,agree_accept
2448,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2375.61,539.12,1836.49,1864.89,1864.89,0.00,1836.49,True,True,agree_accept
2449,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3090.62,539.12,2551.50,1864.89,1864.89,0.00,2551.50,True,True,agree_accept
2450,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2607.76,539.12,2068.63,1864.89,1864.89,0.00,2068.63,True,True,agree_accept
2451,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2185.47,539.12,1646.34,1864.89,1864.89,0.00,1646.34,True,True,agree_accept
2452,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2742.77,539.12,2203.65,1864.89,1864.89,0.00,2203.65,True,True,agree_accept
2453,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3184.52,491.92,2692.60,-707.04,-707.04,0.00,2692.60,True,True,agree_accept
2455,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2712.70,539.12,2173.58,1864.89,1864.89,0.00,2173.58,True,True,agree_accept
2456,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2545.60,539.12,2006.48,1864.89,1864.89,0.00,2006.48,True,True,agree_accept
2457,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2840.09,539.12,2300.97,1864.89,1864.89,0.00,2300.97,True,True,agree_accept
2458,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2802.11,539.12,2262.99,1864.89,1864.89,0.00,2262.99,True,True,agree_accept
2459,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2503.69,539.12,1964.57,1864.89,1864.89,0.00,1964.57,True,True,agree_accept
2461,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2501.53,539.12,1962.41,1864.89,1864.89,0.00,1962.41,True,True,agree_accept
2462,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2510.95,539.12,1971.83,1864.89,1864.89,0.00,1971.83,True,True,agree_accept
2463,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2533.27,539.12,1994.14,1864.89,1864.89,0.00,1994.14,True,True,agree_accept
2464,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2524.22,539.12,1985.09,1864.89,1864.89,0.00,1985.09,True,True,agree_accept
2465,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2619.33,539.12,2080.21,1864.89,1864.89,0.00,2080.21,True,True,agree_accept
2466,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2755.98,539.12,2216.85,1864.89,1864.89,0.00,2216.85,True,True,agree_accept
2468,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2455.14,539.12,1916.02,1864.89,1864.89,0.00,1916.02,True,True,agree_accept
2469,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2746.14,539.12,2207.01,1864.89,1864.89,0.00,2207.01,True,True,agree_accept
2470,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2694.59,539.12,2155.47,1864.89,1864.89,0.00,2155.47,True,True,agree_accept
2471,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2739.01,539.12,2199.89,1864.89,1864.89,0.00,2199.89,True,True,agree_accept
2472,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2719.24,539.12,2180.12,1864.89,1864.89,0.00,2180.12,True,True,agree_accept
2473,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2481.11,539.12,1941.99,1864.89,1864.89,0.00,1941.99,True,True,agree_accept
2474,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,2882.35,491.92,2390.43,-707.04,-707.04,0.00,2390.43,True,True,agree_accept
2475,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2789.04,539.12,2249.92,1864.89,1864.89,0.00,2249.92,True,True,agree_accept
2476,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2529.86,539.12,1990.74,1864.89,1864.89,0.00,1990.74,True,True,agree_accept
2477,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2673.15,539.12,2134.03,1864.89,1864.89,0.00,2134.03,True,True,agree_accept
2479,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2607.68,539.12,2068.56,1864.89,1864.89,0.00,2068.56,True,True,agree_accept
2480,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2933.48,539.12,2394.36,1864.89,1864.89,0.00,2394.36,True,True,agree_accept
2481,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2662.64,539.12,2123.52,1864.89,1864.89,0.00,2123.52,True,True,agree_accept
2482,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2599.85,539.12,2060.73,1864.89,1864.89,0.00,2060.73,True,True,agree_accept
2483,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3339.82,491.92,2847.90,-707.04,-707.04,0.00,2847.90,True,True,agree_accept
2484,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2892.28,539.12,2353.16,1864.89,1864.89,0.00,2353.16,True,True,agree_accept
2485,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3136.92,491.92,2645.01,-707.04,-707.04,0.00,2645.01,True,True,agree_accept
2486,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3701.89,491.92,3209.97,-707.04,-707.04,0.00,3209.97,True,True,agree_accept
2487,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2401.99,539.12,1862.86,1864.89,1864.89,0.00,1862.86,True,True,agree_accept
2488,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2640.39,539.12,2101.27,1864.89,1864.89,0.00,2101.27,True,True,agree_accept
2489,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2647.03,539.12,2107.91,1864.89,1864.89,0.00,2107.91,True,True,agree_accept
2490,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3384.42,491.92,2892.51,-707.04,-707.04,0.00,2892.51,True,True,agree_accept
2491,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2591.11,539.12,2051.98,1864.89,1864.89,0.00,2051.98,True,True,agree_accept
2492,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3368.18,491.92,2876.26,-707.04,-707.04,0.00,2876.26,True,True,agree_accept
2493,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2348.11,539.12,1808.99,1864.89,1864.89,0.00,1808.99,True,True,agree_accept
2494,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2789.69,539.12,2250.57,1864.89,1864.89,0.00,2250.57,True,True,agree_accept
2495,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2798.68,539.12,2259.55,1864.89,1864.89,0.00,2259.55,True,True,agree_accept
2496,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3468.15,491.92,2976.24,-707.04,-707.04,0.00,2976.24,True,True,agree_accept
2497,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2473.22,539.12,1934.09,1864.89,1864.89,0.00,1934.09,True,True,agree_accept
2498,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2502.45,539.12,1963.33,1864.89,1864.89,0.00,1963.33,True,True,agree_accept
2499,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3310.85,491.92,2818.94,-707.04,-707.04,0.00,2818.94,True,True,agree_accept
2500,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3025.75,539.12,2486.63,1864.89,1864.89,0.00,2486.63,True,True,agree_accept
2501,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2880.04,539.12,2340.92,1864.89,1864.89,0.00,2340.92,True,True,agree_accept
2502,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2482.06,539.12,1942.94,1864.89,1864.89,0.00,1942.94,True,True,agree_accept
2503,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2813.71,539.12,2274.59,1864.89,1864.89,0.00,2274.59,True,True,agree_accept
2504,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3556.71,491.92,3064.80,-707.04,-707.04,0.00,3064.80,True,True,agree_accept
2505,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2589.56,539.12,2050.43,1864.89,1864.89,0.00,2050.43,True,True,agree_accept
2506,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2573.88,539.12,2034.76,1864.89,1864.89,0.00,2034.76,True,True,agree_accept
2507,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3367.86,491.92,2875.95,-707.04,-707.04,0.00,2875.95,True,True,agree_accept
2508,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2643.19,539.12,2104.07,1864.89,1864.89,0.00,2104.07,True,True,agree_accept
2509,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2268.68,539.12,1729.56,1864.89,1864.89,0.00,1729.56,True,True,agree_accept
2510,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2984.54,539.12,2445.41,1864.89,1864.89,0.00,2445.41,True,True,agree_accept
2511,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2477.50,539.12,1938.37,1864.89,1864.89,0.00,1938.37,True,True,agree_accept
2512,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2680.87,539.12,2141.75,1864.89,1864.89,0.00,2141.75,True,True,agree_accept
2513,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2600.52,539.12,2061.40,1864.89,1864.89,0.00,2061.40,True,True,agree_accept
2514,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3380.92,491.92,2889.01,-707.04,-707.04,0.00,2889.01,True,True,agree_accept
2515,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2305.33,539.12,1766.21,1864.89,1864.89,0.00,1766.21,True,True,agree_accept
2517,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2468.34,539.12,1929.22,1864.89,1864.89,0.00,1929.22,True,True,agree_accept
