scenario,policy,load_id,hour,origin,destination_city,destination_state,availability,available_at_origin,price,direct_cost,margin,future_delta,policy_score,wants_accept,outcome
tight_capacity,bid_price_conservative,326,13,Texas,Dallas,Texas,Slight Shortage,19,2710.88,575.92,2134.96,0.00,2134.96,True,accept
tight_capacity,bid_price_conservative,327,13,Georgia,Atlanta,Georgia,Adequate,7,3514.57,522.71,2991.86,0.00,2991.86,True,accept
tight_capacity,bid_price_conservative,328,14,Texas,Dallas,Texas,Slight Shortage,34,2749.61,575.92,2173.69,0.00,2173.69,True,accept
tight_capacity,bid_price_conservative,329,14,Texas,Dallas,Texas,Slight Shortage,33,2275.97,575.92,1700.05,0.00,1700.05,True,accept
tight_capacity,bid_price_conservative,330,14,Texas,Dallas,Texas,Slight Shortage,32,2551.49,575.92,1975.57,0.00,1975.57,True,accept
tight_capacity,bid_price_conservative,331,14,Georgia,Atlanta,Georgia,Adequate,9,3442.33,522.71,2919.63,0.00,2919.63,True,accept
tight_capacity,bid_price_conservative,332,14,Texas,Dallas,Texas,Slight Shortage,31,2783.23,575.92,2207.31,0.00,2207.31,True,accept
tight_capacity,bid_price_conservative,333,14,Texas,Dallas,Texas,Slight Shortage,30,2420.25,575.92,1844.33,0.00,1844.33,True,accept
tight_capacity,bid_price_conservative,334,14,Texas,Dallas,Texas,Slight Shortage,29,3023.63,575.92,2447.71,0.00,2447.71,True,accept
tight_capacity,bid_price_conservative,335,14,Texas,Dallas,Texas,Slight Shortage,28,2486.61,575.92,1910.69,0.00,1910.69,True,accept
tight_capacity,bid_price_conservative,336,14,Texas,Dallas,Texas,Slight Shortage,27,2914.93,575.92,2339.01,0.00,2339.01,True,accept
tight_capacity,bid_price_conservative,337,14,Texas,Dallas,Texas,Slight Shortage,26,2607.64,575.92,2031.72,0.00,2031.72,True,accept
tight_capacity,bid_price_conservative,338,14,Georgia,Atlanta,Georgia,Adequate,8,3662.09,522.71,3139.38,0.00,3139.38,True,accept
tight_capacity,bid_price_conservative,339,14,Texas,Dallas,Texas,Slight Shortage,25,2318.18,575.92,1742.26,0.00,1742.26,True,accept
tight_capacity,bid_price_conservative,340,14,Georgia,Atlanta,Georgia,Adequate,7,3653.35,522.71,3130.64,0.00,3130.64,True,accept
tight_capacity,bid_price_conservative,341,14,Texas,Dallas,Texas,Slight Shortage,24,2678.17,575.92,2102.25,0.00,2102.25,True,accept
tight_capacity,bid_price_conservative,342,14,Texas,Dallas,Texas,Slight Shortage,23,2990.21,575.92,2414.29,0.00,2414.29,True,accept
tight_capacity,bid_price_conservative,343,14,Texas,Dallas,Texas,Slight Shortage,22,2373.00,575.92,1797.08,0.00,1797.08,True,accept
tight_capacity,bid_price_conservative,344,14,Texas,Dallas,Texas,Slight Shortage,21,2788.54,575.92,2212.62,0.00,2212.62,True,accept
tight_capacity,bid_price_conservative,345,14,Texas,Dallas,Texas,Slight Shortage,20,2985.86,575.92,2409.94,0.00,2409.94,True,accept
tight_capacity,bid_price_conservative,346,14,Texas,Dallas,Texas,Slight Shortage,19,2559.22,575.92,1983.30,0.00,1983.30,True,accept
tight_capacity,bid_price_conservative,347,14,Texas,Dallas,Texas,Slight Shortage,18,2786.85,575.92,2210.93,0.00,2210.93,True,accept
tight_capacity,bid_price_conservative,348,14,California,Philadelphia,Pennsylvania,Slight Shortage,0,9254.92,8607.05,647.87,-70.57,577.30,True,no_truck
tight_capacity,bid_price_conservative,349,14,Georgia,Atlanta,Georgia,Adequate,6,3323.03,522.71,2800.32,0.00,2800.32,True,accept
tight_capacity,bid_price_conservative,350,15,Texas,Dallas,Texas,Slight Shortage,34,2407.31,575.92,1831.39,0.00,1831.39,True,accept
tight_capacity,bid_price_conservative,351,15,Texas,Dallas,Texas,Slight Shortage,33,2871.82,575.92,2295.90,0.00,2295.90,True,accept
tight_capacity,bid_price_conservative,352,15,Georgia,Atlanta,Georgia,Adequate,8,3349.01,522.71,2826.30,0.00,2826.30,True,accept
tight_capacity,bid_price_conservative,353,15,Texas,Dallas,Texas,Slight Shortage,32,2392.53,575.92,1816.61,0.00,1816.61,True,accept
tight_capacity,bid_price_conservative,354,15,Texas,Dallas,Texas,Slight Shortage,31,2653.21,575.92,2077.29,0.00,2077.29,True,accept
tight_capacity,bid_price_conservative,355,15,Texas,Dallas,Texas,Slight Shortage,30,2703.70,575.92,2127.78,0.00,2127.78,True,accept
tight_capacity,bid_price_conservative,356,15,Georgia,Atlanta,Georgia,Adequate,7,3824.36,522.71,3301.65,0.00,3301.65,True,accept
tight_capacity,bid_price_conservative,357,15,Texas,Dallas,Texas,Slight Shortage,29,2716.71,575.92,2140.79,0.00,2140.79,True,accept
tight_capacity,bid_price_conservative,358,15,Texas,Dallas,Texas,Slight Shortage,28,2761.21,575.92,2185.29,0.00,2185.29,True,accept
tight_capacity,bid_price_conservative,359,15,Georgia,Atlanta,Georgia,Adequate,6,3989.61,522.71,3466.90,0.00,3466.90,True,accept
tight_capacity,bid_price_conservative,360,15,Texas,Dallas,Texas,Slight Shortage,27,2889.88,575.92,2313.96,0.00,2313.96,True,accept
tight_capacity,bid_price_conservative,361,15,Georgia,Atlanta,Georgia,Adequate,5,3572.82,522.71,3050.12,0.00,3050.12,True,accept
tight_capacity,bid_price_conservative,362,15,Texas,Dallas,Texas,Slight Shortage,26,2896.58,575.92,2320.66,0.00,2320.66,True,accept
tight_capacity,bid_price_conservative,363,15,Georgia,Atlanta,Georgia,Adequate,4,3233.47,522.71,2710.76,0.00,2710.76,True,accept
tight_capacity,bid_price_conservative,364,15,Texas,Dallas,Texas,Slight Shortage,25,2417.62,575.92,1841.70,0.00,1841.70,True,accept
tight_capacity,bid_price_conservative,365,15,Georgia,Atlanta,Georgia,Adequate,3,3201.13,522.71,2678.43,0.00,2678.43,True,accept
tight_capacity,bid_price_conservative,366,15,Texas,Dallas,Texas,Slight Shortage,24,2677.81,575.92,2101.89,0.00,2101.89,True,accept
tight_capacity,bid_price_conservative,367,15,Texas,Dallas,Texas,Slight Shortage,23,2539.63,575.92,1963.71,0.00,1963.71,True,accept
tight_capacity,bid_price_conservative,368,15,Texas,Dallas,Texas,Slight Shortage,22,2492.31,575.92,1916.39,0.00,1916.39,True,accept
tight_capacity,bid_price_conservative,369,15,Texas,Dallas,Texas,Slight Shortage,21,2843.74,575.92,2267.82,0.00,2267.82,True,accept
tight_capacity,bid_price_conservative,370,15,Texas,Dallas,Texas,Slight Shortage,20,2766.36,575.92,2190.44,0.00,2190.44,True,accept
tight_capacity,bid_price_conservative,371,15,Texas,Dallas,Texas,Slight Shortage,19,2659.36,575.92,2083.45,0.00,2083.45,True,accept
tight_capacity,bid_price_conservative,372,15,Georgia,Atlanta,Georgia,Adequate,2,3556.97,522.71,3034.26,0.00,3034.26,True,accept
tight_capacity,bid_price_conservative,373,15,Texas,Dallas,Texas,Slight Shortage,18,2668.27,575.92,2092.35,0.00,2092.35,True,accept
tight_capacity,bid_price_conservative,374,16,Texas,Dallas,Texas,Slight Shortage,34,2726.89,575.92,2150.97,0.00,2150.97,True,accept
tight_capacity,bid_price_conservative,375,16,Texas,Dallas,Texas,Slight Shortage,33,2706.58,575.92,2130.66,0.00,2130.66,True,accept
tight_capacity,bid_price_conservative,376,16,Texas,Dallas,Texas,Slight Shortage,32,2627.79,575.92,2051.87,0.00,2051.87,True,accept
tight_capacity,bid_price_conservative,377,16,Texas,Dallas,Texas,Slight Shortage,31,2702.82,575.92,2126.90,0.00,2126.90,True,accept
tight_capacity,bid_price_conservative,378,16,Texas,Dallas,Texas,Slight Shortage,30,2857.05,575.92,2281.13,0.00,2281.13,True,accept
tight_capacity,bid_price_conservative,379,16,Texas,Dallas,Texas,Slight Shortage,29,2770.02,575.92,2194.10,0.00,2194.10,True,accept
tight_capacity,bid_price_conservative,380,16,Georgia,Atlanta,Georgia,Adequate,3,3393.29,522.71,2870.59,0.00,2870.59,True,accept
tight_capacity,bid_price_conservative,381,16,Texas,Dallas,Texas,Slight Shortage,28,2597.12,575.92,2021.20,0.00,2021.20,True,accept
tight_capacity,bid_price_conservative,382,16,Georgia,Atlanta,Georgia,Adequate,2,3428.49,522.71,2905.78,0.00,2905.78,True,accept
tight_capacity,bid_price_conservative,383,16,Texas,Dallas,Texas,Slight Shortage,27,2566.28,575.92,1990.36,0.00,1990.36,True,accept
tight_capacity,bid_price_conservative,384,16,Texas,Dallas,Texas,Slight Shortage,26,2954.61,575.92,2378.69,0.00,2378.69,True,accept
tight_capacity,bid_price_conservative,385,16,Texas,Dallas,Texas,Slight Shortage,25,2702.28,575.92,2126.36,0.00,2126.36,True,accept
tight_capacity,bid_price_conservative,386,16,Texas,Dallas,Texas,Slight Shortage,24,3192.18,575.92,2616.27,0.00,2616.27,True,accept
tight_capacity,bid_price_conservative,387,16,Texas,Dallas,Texas,Slight Shortage,23,3138.15,575.92,2562.23,0.00,2562.23,True,accept
tight_capacity,bid_price_conservative,388,16,Texas,Dallas,Texas,Slight Shortage,22,2533.58,575.92,1957.66,0.00,1957.66,True,accept
tight_capacity,bid_price_conservative,389,16,Texas,Dallas,Texas,Slight Shortage,21,2612.66,575.92,2036.74,0.00,2036.74,True,accept
tight_capacity,bid_price_conservative,390,16,Texas,Dallas,Texas,Slight Shortage,20,2387.48,575.92,1811.56,0.00,1811.56,True,accept
tight_capacity,bid_price_conservative,391,16,Texas,Dallas,Texas,Slight Shortage,19,2778.82,575.92,2202.90,0.00,2202.90,True,accept
tight_capacity,bid_price_conservative,392,16,Texas,Dallas,Texas,Slight Shortage,18,2842.25,575.92,2266.33,0.00,2266.33,True,accept
tight_capacity,bid_price_conservative,393,16,Texas,Dallas,Texas,Slight Shortage,17,3101.42,575.92,2525.50,0.00,2525.50,True,accept
tight_capacity,bid_price_conservative,394,16,Georgia,Atlanta,Georgia,Adequate,1,3089.66,522.71,2566.95,0.00,2566.95,True,accept
tight_capacity,bid_price_conservative,395,16,Texas,Dallas,Texas,Slight Shortage,16,2471.79,575.92,1895.87,0.00,1895.87,True,accept
tight_capacity,bid_price_conservative,396,16,Texas,Dallas,Texas,Slight Shortage,15,2755.51,575.92,2179.59,0.00,2179.59,True,accept
tight_capacity,bid_price_conservative,397,16,Texas,Dallas,Texas,Slight Shortage,14,2584.53,575.92,2008.61,0.00,2008.61,True,accept
tight_capacity,bid_price_conservative,398,16,Texas,Dallas,Texas,Slight Shortage,13,2684.59,575.92,2108.67,0.00,2108.67,True,accept
tight_capacity,bid_price_conservative,399,17,Georgia,Miami,Florida,Adequate,5,3911.91,1174.29,2737.62,-1108.73,1628.88,True,accept
tight_capacity,bid_price_conservative,400,17,Texas,Dallas,Texas,Slight Shortage,25,2560.44,575.92,1984.52,0.00,1984.52,True,accept
tight_capacity,bid_price_conservative,401,17,Texas,Dallas,Texas,Slight Shortage,24,2867.20,575.92,2291.28,0.00,2291.28,True,accept
tight_capacity,bid_price_conservative,402,17,Texas,Dallas,Texas,Slight Shortage,23,2515.82,575.92,1939.90,0.00,1939.90,True,accept
tight_capacity,bid_price_conservative,403,17,Texas,Dallas,Texas,Slight Shortage,22,2352.30,575.92,1776.38,0.00,1776.38,True,accept
tight_capacity,bid_price_conservative,404,17,Texas,Dallas,Texas,Slight Shortage,21,2684.85,575.92,2108.93,0.00,2108.93,True,accept
tight_capacity,bid_price_conservative,405,17,Georgia,Atlanta,Georgia,Adequate,4,3192.16,522.71,2669.46,0.00,2669.46,True,accept
tight_capacity,bid_price_conservative,406,17,Texas,Dallas,Texas,Slight Shortage,20,2478.95,575.92,1903.03,0.00,1903.03,True,accept
tight_capacity,bid_price_conservative,407,17,Texas,Dallas,Texas,Slight Shortage,19,2737.52,575.92,2161.60,0.00,2161.60,True,accept
tight_capacity,bid_price_conservative,408,17,Texas,Dallas,Texas,Slight Shortage,18,2879.85,575.92,2303.93,0.00,2303.93,True,accept
tight_capacity,bid_price_conservative,409,17,Texas,Dallas,Texas,Slight Shortage,17,2659.15,575.92,2083.23,0.00,2083.23,True,accept
tight_capacity,bid_price_conservative,410,17,Georgia,Atlanta,Georgia,Adequate,3,3698.32,522.71,3175.62,0.00,3175.62,True,accept
tight_capacity,bid_price_conservative,411,17,Texas,Dallas,Texas,Slight Shortage,16,2826.51,575.92,2250.59,0.00,2250.59,True,accept
tight_capacity,bid_price_conservative,412,17,Georgia,Atlanta,Georgia,Adequate,2,3223.13,522.71,2700.42,0.00,2700.42,True,accept
tight_capacity,bid_price_conservative,413,17,Texas,Dallas,Texas,Slight Shortage,15,2723.78,575.92,2147.86,0.00,2147.86,True,accept
tight_capacity,bid_price_conservative,414,17,Georgia,Atlanta,Georgia,Adequate,1,3435.33,522.71,2912.62,0.00,2912.62,True,accept
tight_capacity,bid_price_conservative,415,17,Texas,Dallas,Texas,Slight Shortage,14,2932.71,575.92,2356.79,0.00,2356.79,True,accept
tight_capacity,bid_price_conservative,416,17,Texas,Dallas,Texas,Slight Shortage,13,3002.08,575.92,2426.16,0.00,2426.16,True,accept
tight_capacity,bid_price_conservative,417,17,Texas,Dallas,Texas,Slight Shortage,12,2473.10,575.92,1897.18,0.00,1897.18,True,accept
tight_capacity,bid_price_conservative,418,17,Texas,Dallas,Texas,Slight Shortage,11,2833.31,575.92,2257.39,0.00,2257.39,True,accept
tight_capacity,bid_price_conservative,419,17,Texas,Dallas,Texas,Slight Shortage,10,2908.60,575.92,2332.68,0.00,2332.68,True,accept
tight_capacity,bid_price_conservative,420,17,Texas,Dallas,Texas,Slight Shortage,9,2879.87,575.92,2303.95,0.00,2303.95,True,accept
tight_capacity,bid_price_conservative,421,17,Texas,Dallas,Texas,Slight Shortage,8,2457.63,575.92,1881.71,0.00,1881.71,True,accept
tight_capacity,bid_price_conservative,422,18,Texas,Dallas,Texas,Slight Shortage,27,2613.97,575.92,2038.05,0.00,2038.05,True,accept
tight_capacity,bid_price_conservative,423,18,Georgia,Miami,Florida,Adequate,4,3940.21,1174.29,2765.92,-1108.73,1657.19,True,accept
tight_capacity,bid_price_conservative,424,18,Texas,Dallas,Texas,Slight Shortage,26,2766.30,575.92,2190.39,0.00,2190.39,True,accept
tight_capacity,bid_price_conservative,425,18,Texas,Dallas,Texas,Slight Shortage,25,2534.58,575.92,1958.67,0.00,1958.67,True,accept
tight_capacity,bid_price_conservative,426,18,Texas,Dallas,Texas,Slight Shortage,24,2727.62,575.92,2151.70,0.00,2151.70,True,accept
tight_capacity,bid_price_conservative,427,18,Texas,Dallas,Texas,Slight Shortage,23,2654.38,575.92,2078.46,0.00,2078.46,True,accept
tight_capacity,bid_price_conservative,428,18,Texas,Dallas,Texas,Slight Shortage,22,2620.19,575.92,2044.27,0.00,2044.27,True,accept
tight_capacity,bid_price_conservative,429,18,Texas,Dallas,Texas,Slight Shortage,21,2711.72,575.92,2135.80,0.00,2135.80,True,accept
tight_capacity,bid_price_conservative,430,18,Texas,Dallas,Texas,Slight Shortage,20,2896.68,575.92,2320.76,0.00,2320.76,True,accept
tight_capacity,bid_price_conservative,431,18,Texas,Dallas,Texas,Slight Shortage,19,2639.66,575.92,2063.74,0.00,2063.74,True,accept
tight_capacity,bid_price_conservative,432,18,Texas,Dallas,Texas,Slight Shortage,18,2598.93,575.92,2023.01,0.00,2023.01,True,accept
tight_capacity,bid_price_conservative,433,18,Texas,Dallas,Texas,Slight Shortage,17,2584.27,575.92,2008.35,0.00,2008.35,True,accept
tight_capacity,bid_price_conservative,434,18,Texas,Dallas,Texas,Slight Shortage,16,2503.23,575.92,1927.31,0.00,1927.31,True,accept
tight_capacity,bid_price_conservative,435,18,Texas,Dallas,Texas,Slight Shortage,15,2693.09,575.92,2117.17,0.00,2117.17,True,accept
tight_capacity,bid_price_conservative,436,18,Georgia,Atlanta,Georgia,Adequate,3,3546.29,522.71,3023.58,0.00,3023.58,True,accept
tight_capacity,bid_price_conservative,437,18,Texas,Dallas,Texas,Slight Shortage,14,3244.34,575.92,2668.43,0.00,2668.43,True,accept
tight_capacity,bid_price_conservative,438,18,Texas,Dallas,Texas,Slight Shortage,13,2836.71,575.92,2260.79,0.00,2260.79,True,accept
tight_capacity,bid_price_conservative,439,18,Texas,Dallas,Texas,Slight Shortage,12,2321.82,575.92,1745.90,0.00,1745.90,True,accept
tight_capacity,bid_price_conservative,440,18,Texas,Dallas,Texas,Slight Shortage,11,2603.15,575.92,2027.23,0.00,2027.23,True,accept
tight_capacity,bid_price_conservative,441,18,California,Dallas,Texas,Adequate,0,5342.67,4756.23,586.44,3455.28,4041.71,True,no_truck
tight_capacity,bid_price_conservative,442,18,Georgia,Miami,Florida,Adequate,2,3720.42,1174.29,2546.13,-1108.73,1437.39,True,accept
tight_capacity,bid_price_conservative,443,18,Texas,Dallas,Texas,Slight Shortage,10,2758.13,575.92,2182.21,0.00,2182.21,True,accept
tight_capacity,bid_price_conservative,444,18,Texas,Dallas,Texas,Slight Shortage,9,2953.58,575.92,2377.66,0.00,2377.66,True,accept
tight_capacity,bid_price_conservative,445,19,Texas,Atlanta,Georgia,Slight Shortage,24,5584.98,2925.57,2659.41,-3123.60,-464.19,False,reject
tight_capacity,bid_price_conservative,446,19,Texas,Dallas,Texas,Slight Shortage,24,2435.85,575.92,1859.94,0.00,1859.94,True,accept
tight_capacity,bid_price_conservative,447,19,Georgia,Atlanta,Georgia,Adequate,5,4051.20,522.71,3528.49,0.00,3528.49,True,accept
tight_capacity,bid_price_conservative,448,19,Texas,Dallas,Texas,Slight Shortage,23,2206.47,575.92,1630.55,0.00,1630.55,True,accept
tight_capacity,bid_price_conservative,449,19,California,Boston,Massachusetts,Adequate,1,6277.88,9801.30,-3523.41,14.75,-3508.66,False,reject
tight_capacity,bid_price_conservative,450,19,Texas,Dallas,Texas,Slight Shortage,22,2766.99,575.92,2191.07,0.00,2191.07,True,accept
tight_capacity,bid_price_conservative,451,19,Texas,Dallas,Texas,Slight Shortage,21,2555.62,575.92,1979.71,0.00,1979.71,True,accept
tight_capacity,bid_price_conservative,452,19,Georgia,Atlanta,Georgia,Adequate,4,3339.95,522.71,2817.24,0.00,2817.24,True,accept
tight_capacity,bid_price_conservative,453,19,Texas,Dallas,Texas,Slight Shortage,20,2551.64,575.92,1975.73,0.00,1975.73,True,accept
tight_capacity,bid_price_conservative,454,19,Georgia,Atlanta,Georgia,Adequate,3,3733.41,522.71,3210.70,0.00,3210.70,True,accept
tight_capacity,bid_price_conservative,455,19,Texas,Dallas,Texas,Slight Shortage,19,2942.53,575.92,2366.61,0.00,2366.61,True,accept
tight_capacity,bid_price_conservative,456,19,Texas,Miami,Florida,Slight Shortage,18,6461.77,3782.24,2679.54,-4232.33,-1552.79,False,reject
tight_capacity,bid_price_conservative,457,19,Texas,Dallas,Texas,Slight Shortage,18,2710.11,575.92,2134.19,0.00,2134.19,True,accept
tight_capacity,bid_price_conservative,458,19,Georgia,Atlanta,Georgia,Adequate,2,3650.27,522.71,3127.56,0.00,3127.56,True,accept
tight_capacity,bid_price_conservative,459,19,Texas,Dallas,Texas,Slight Shortage,17,2246.39,575.92,1670.47,0.00,1670.47,True,accept
tight_capacity,bid_price_conservative,460,19,Texas,Dallas,Texas,Slight Shortage,16,2969.63,575.92,2393.71,0.00,2393.71,True,accept
tight_capacity,bid_price_conservative,461,19,California,New York,New York,Slight Shortage,1,8042.50,8993.73,-951.23,-337.93,-1289.16,False,reject
tight_capacity,bid_price_conservative,462,19,Texas,Dallas,Texas,Slight Shortage,15,2719.73,575.92,2143.81,0.00,2143.81,True,accept
tight_capacity,bid_price_conservative,463,19,Georgia,Miami,Florida,Adequate,1,3327.95,1174.29,2153.66,-1108.73,1044.93,True,accept
tight_capacity,bid_price_conservative,464,19,Georgia,Atlanta,Georgia,Adequate,0,3365.99,522.71,2843.28,0.00,2843.28,True,no_truck
tight_capacity,bid_price_conservative,465,19,Texas,Dallas,Texas,Slight Shortage,14,3119.06,575.92,2543.14,0.00,2543.14,True,accept
tight_capacity,bid_price_conservative,466,19,California,Chicago,Illinois,Slight Shortage,1,5919.48,6568.53,-649.05,126.96,-522.09,False,reject
tight_capacity,bid_price_conservative,467,19,Texas,Dallas,Texas,Slight Shortage,13,2791.32,575.92,2215.40,0.00,2215.40,True,accept
tight_capacity,bid_price_conservative,468,19,Texas,Dallas,Texas,Slight Shortage,12,2555.08,575.92,1979.16,0.00,1979.16,True,accept
tight_capacity,bid_price_conservative,469,19,Texas,Dallas,Texas,Slight Shortage,11,2812.78,575.92,2236.86,0.00,2236.86,True,accept
tight_capacity,bid_price_conservative,470,19,Georgia,Atlanta,Georgia,Adequate,0,3543.64,522.71,3020.93,0.00,3020.93,True,no_truck
tight_capacity,bid_price_conservative,471,19,Texas,Dallas,Texas,Slight Shortage,10,3027.27,575.92,2451.35,0.00,2451.35,True,accept
tight_capacity,bid_price_conservative,472,19,Texas,Dallas,Texas,Slight Shortage,9,2790.70,575.92,2214.78,0.00,2214.78,True,accept
tight_capacity,bid_price_conservative,473,19,Texas,Dallas,Texas,Slight Shortage,8,2622.72,575.92,2046.80,0.00,2046.80,True,accept
tight_capacity,bid_price_conservative,474,20,Texas,Atlanta,Georgia,Slight Shortage,24,5722.21,2925.57,2796.64,-3123.60,-326.96,False,reject
tight_capacity,bid_price_conservative,475,20,Texas,Dallas,Texas,Slight Shortage,24,2122.82,575.92,1546.90,0.00,1546.90,True,accept
tight_capacity,bid_price_conservative,476,20,Texas,Dallas,Texas,Slight Shortage,23,2544.54,575.92,1968.62,0.00,1968.62,True,accept
tight_capacity,bid_price_conservative,477,20,Texas,Dallas,Texas,Slight Shortage,22,2759.26,575.92,2183.34,0.00,2183.34,True,accept
tight_capacity,bid_price_conservative,478,20,Texas,Dallas,Texas,Slight Shortage,21,2457.69,575.92,1881.77,0.00,1881.77,True,accept
tight_capacity,bid_price_conservative,479,20,Texas,Dallas,Texas,Slight Shortage,20,2979.82,575.92,2403.90,0.00,2403.90,True,accept
tight_capacity,bid_price_conservative,480,20,Georgia,Atlanta,Georgia,Adequate,7,3856.70,522.71,3333.99,0.00,3333.99,True,accept
tight_capacity,bid_price_conservative,481,20,Texas,Dallas,Texas,Slight Shortage,19,2699.87,575.92,2123.95,0.00,2123.95,True,accept
tight_capacity,bid_price_conservative,482,20,Texas,Dallas,Texas,Slight Shortage,18,2644.30,575.92,2068.38,0.00,2068.38,True,accept
tight_capacity,bid_price_conservative,483,20,Texas,Dallas,Texas,Slight Shortage,17,2472.21,575.92,1896.29,0.00,1896.29,True,accept
tight_capacity,bid_price_conservative,484,20,Texas,Miami,Florida,Slight Shortage,16,5520.77,3782.24,1738.53,-4232.33,-2493.80,False,reject
tight_capacity,bid_price_conservative,485,20,Texas,Dallas,Texas,Slight Shortage,16,2278.45,575.92,1702.53,0.00,1702.53,True,accept
tight_capacity,bid_price_conservative,486,20,Georgia,Atlanta,Georgia,Adequate,6,3946.60,522.71,3423.89,0.00,3423.89,True,accept
tight_capacity,bid_price_conservative,487,20,Texas,Dallas,Texas,Slight Shortage,15,2861.19,575.92,2285.27,0.00,2285.27,True,accept
tight_capacity,bid_price_conservative,488,20,Texas,Dallas,Texas,Slight Shortage,14,2568.55,575.92,1992.63,0.00,1992.63,True,accept
tight_capacity,bid_price_conservative,489,20,Texas,Dallas,Texas,Slight Shortage,13,2793.56,575.92,2217.64,0.00,2217.64,True,accept
tight_capacity,bid_price_conservative,490,20,Texas,Dallas,Texas,Slight Shortage,12,2754.46,575.92,2178.54,0.00,2178.54,True,accept
tight_capacity,bid_price_conservative,491,20,Texas,Dallas,Texas,Slight Shortage,11,2621.46,575.92,2045.54,0.00,2045.54,True,accept
tight_capacity,bid_price_conservative,492,20,Texas,Dallas,Texas,Slight Shortage,10,2617.61,575.92,2041.69,0.00,2041.69,True,accept
tight_capacity,bid_price_conservative,493,20,Texas,Dallas,Texas,Slight Shortage,9,2489.35,575.92,1913.43,0.00,1913.43,True,accept
tight_capacity,bid_price_conservative,494,20,Texas,Dallas,Texas,Slight Shortage,8,2580.10,575.92,2004.18,0.00,2004.18,True,accept
tight_capacity,bid_price_conservative,495,20,Texas,Dallas,Texas,Slight Shortage,7,3267.10,575.92,2691.18,0.00,2691.18,True,accept
tight_capacity,bid_price_conservative,496,20,Texas,Dallas,Texas,Slight Shortage,6,2690.78,575.92,2114.86,0.00,2114.86,True,accept
tight_capacity,bid_price_conservative,497,21,Texas,Dallas,Texas,Slight Shortage,22,2918.64,575.92,2342.72,0.00,2342.72,True,accept
tight_capacity,bid_price_conservative,498,21,Texas,Dallas,Texas,Slight Shortage,21,2417.18,575.92,1841.26,0.00,1841.26,True,accept
tight_capacity,bid_price_conservative,499,21,Texas,Los Angeles,California,Slight Shortage,20,4424.65,4475.94,-51.30,-3455.28,-3506.57,False,reject
tight_capacity,bid_price_conservative,510,21,California,Seattle,Washington,Slight Shortage,0,4623.92,3025.44,1598.48,-305.52,1292.97,True,no_truck
tight_capacity,bid_price_conservative,525,21,Texas,Dallas,Texas,Slight Shortage,0,2660.66,575.92,2084.74,0.00,2084.74,True,no_truck
tight_capacity,bid_price_conservative,600,25,California,Dallas,Texas,Adequate,0,2200.80,4756.23,-2555.43,3455.28,899.84,True,no_truck
tight_capacity,bid_price_conservative,603,25,California,Dallas,Texas,Slight Shortage,0,4587.50,4756.23,-168.73,3455.28,3286.54,True,no_truck
tight_capacity,bid_price_conservative,646,26,Texas,Dallas,Texas,Slight Shortage,0,2858.23,575.92,2282.31,0.00,2282.31,True,no_truck
tight_capacity,bid_price_conservative,648,26,Georgia,Atlanta,Georgia,Adequate,0,3517.01,522.71,2994.30,0.00,2994.30,True,no_truck
tight_capacity,bid_price_conservative,655,27,Arizona,Los Angeles,California,Slight Surplus,0,1852.24,1616.14,236.09,179.28,415.37,True,no_truck
tight_capacity,bid_price_conservative,675,28,California,Dallas,Texas,Adequate,0,2259.10,4756.23,-2497.13,3455.28,958.15,True,no_truck
tight_capacity,bid_price_conservative,686,28,Georgia,Atlanta,Georgia,Adequate,0,2990.21,522.71,2467.51,0.00,2467.51,True,no_truck
tight_capacity,bid_price_conservative,689,28,Georgia,Atlanta,Georgia,Adequate,0,3125.50,522.71,2602.80,0.00,2602.80,True,no_truck
tight_capacity,bid_price_conservative,692,28,Georgia,Atlanta,Georgia,Adequate,0,3471.97,522.71,2949.27,0.00,2949.27,True,no_truck
tight_capacity,bid_price_conservative,698,28,Georgia,Atlanta,Georgia,Adequate,0,3148.96,522.71,2626.25,0.00,2626.25,True,no_truck
tight_capacity,bid_price_conservative,700,28,Georgia,Atlanta,Georgia,Adequate,0,2892.74,522.71,2370.04,0.00,2370.04,True,no_truck
tight_capacity,bid_price_conservative,703,29,California,Dallas,Texas,Adequate,0,2543.28,4756.23,-2212.95,3455.28,1242.32,True,no_truck
tight_capacity,bid_price_conservative,726,30,California,Dallas,Texas,Slight Shortage,0,4459.44,4756.23,-296.79,3455.28,3158.48,True,no_truck
tight_capacity,bid_price_conservative,750,31,Arizona,Dallas,Texas,Slight Surplus,0,3248.47,2698.31,550.16,3634.56,4184.72,True,no_truck
tight_capacity,bid_price_conservative,751,31,California,New York,New York,Slight Shortage,0,10389.39,8993.73,1395.66,-337.93,1057.73,True,no_truck
tight_capacity,bid_price_conservative,794,32,California,Chicago,Illinois,Slight Shortage,0,7921.82,6568.53,1353.30,126.96,1480.26,True,no_truck
tight_capacity,bid_price_conservative,853,35,California,Chicago,Illinois,Slight Shortage,0,7121.02,6568.53,552.49,126.96,679.46,True,no_truck
tight_capacity,bid_price_conservative,885,36,Arizona,Dallas,Texas,Slight Surplus,0,3340.11,2698.31,641.81,3634.56,4276.36,True,no_truck
tight_capacity,bid_price_conservative,897,36,Georgia,Atlanta,Georgia,Adequate,0,3107.19,522.71,2584.49,0.00,2584.49,True,no_truck
