policy,load_id,hour,origin,destination_city,destination_state,price,direct_cost,margin,score,branch_a,branch_b,wants_accept,outcome,latency_ms
bid_price,305,21,Texas,Dallas,Texas,2910.71,575.92,2334.79,2334.79,0.00,0.00,True,accept,0.000792
bid_price,306,21,Texas,Dallas,Texas,2726.00,575.92,2150.08,2150.08,0.00,0.00,True,accept,0.000833
bid_price,307,21,Texas,Dallas,Texas,2549.15,575.92,1973.23,1973.23,0.00,0.00,True,accept,0.000750
bid_price,308,22,Texas,Dallas,Texas,2618.11,575.92,2042.19,2042.19,0.00,0.00,True,accept,0.000792
bid_price,309,22,California,New York,New York,9653.05,8993.73,659.32,198.50,-460.82,0.00,True,no_truck,0.000875
bid_price,310,22,Texas,Dallas,Texas,2436.28,575.92,1860.36,1860.36,0.00,0.00,True,accept,0.000750
bid_price,311,22,Texas,Dallas,Texas,2551.52,575.92,1975.60,1975.60,0.00,0.00,True,accept,0.000833
bid_price,312,22,Texas,Dallas,Texas,2675.07,575.92,2099.15,2099.15,0.00,0.00,True,accept,0.000750
bid_price,313,22,Texas,Dallas,Texas,2479.87,575.92,1903.95,1903.95,0.00,0.00,True,accept,0.000792
bid_price,314,22,Washington,Philadelphia,Pennsylvania,9581.40,8656.35,925.05,1245.44,320.39,0.00,True,accept,0.000750
bid_price,315,22,Texas,Dallas,Texas,2784.29,575.92,2208.37,2208.37,0.00,0.00,True,accept,0.000792
bid_price,316,22,Texas,Dallas,Texas,2707.76,575.92,2131.84,2131.84,0.00,0.00,True,accept,0.000750
bid_price,317,22,Georgia,Atlanta,Georgia,3417.94,522.71,2895.24,2895.24,0.00,0.00,True,accept,0.000792
bid_price,318,22,Texas,Dallas,Texas,2394.46,575.92,1818.54,1818.54,0.00,0.00,True,accept,0.000750
bid_price,319,22,Texas,Dallas,Texas,2598.25,575.92,2022.33,2022.33,0.00,0.00,True,accept,0.000750
bid_price,320,22,Texas,Dallas,Texas,3112.95,575.92,2537.03,2537.03,0.00,0.00,True,accept,0.000792
bid_price,321,22,Texas,Dallas,Texas,2607.67,575.92,2031.75,2031.75,0.00,0.00,True,no_truck,0.000875
bid_price,322,23,Colorado,Chicago,Illinois,3677.54,3390.55,286.99,714.01,427.03,0.00,True,no_truck,0.000792
bid_price,323,23,Texas,Dallas,Texas,2852.18,575.92,2276.26,2276.26,0.00,0.00,True,accept,0.000792
bid_price,324,23,Texas,Dallas,Texas,2495.15,575.92,1919.24,1919.24,0.00,0.00,True,accept,0.000750
bid_price,325,23,Texas,Dallas,Texas,2381.43,575.92,1805.51,1805.51,0.00,0.00,True,accept,0.000792
bid_price,326,23,Texas,Dallas,Texas,2829.00,575.92,2253.08,2253.08,0.00,0.00,True,accept,0.000750
bid_price,327,23,Georgia,Atlanta,Georgia,3579.52,522.71,3056.82,3056.82,0.00,0.00,True,accept,0.000792
bid_price,328,23,Texas,Dallas,Texas,2835.82,575.92,2259.90,2259.90,0.00,0.00,True,accept,0.000709
bid_price,329,23,Texas,Dallas,Texas,2556.33,575.92,1980.41,1980.41,0.00,0.00,True,no_truck,0.000750
bid_price,330,23,Texas,Dallas,Texas,2725.69,575.92,2149.77,2149.77,0.00,0.00,True,no_truck,0.000833
bid_price,331,23,Texas,Dallas,Texas,2444.79,575.92,1868.87,1868.87,0.00,0.00,True,no_truck,0.000750
bid_price,332,23,Texas,Dallas,Texas,2648.74,575.92,2072.82,2072.82,0.00,0.00,True,no_truck,0.000750
bid_price,333,23,Georgia,Atlanta,Georgia,3760.38,522.71,3237.67,3237.67,0.00,0.00,True,accept,0.000750
bid_price,334,23,Georgia,Atlanta,Georgia,3223.17,522.71,2700.46,2700.46,0.00,0.00,True,accept,0.000792
bid_price,335,23,Texas,Dallas,Texas,2487.85,575.92,1911.93,1911.93,0.00,0.00,True,no_truck,0.000791
bid_price,336,23,Georgia,Atlanta,Georgia,3295.56,522.71,2772.85,2772.85,0.00,0.00,True,no_truck,0.000792
bid_price,337,24,Texas,Dallas,Texas,2317.79,575.92,1741.87,1741.87,0.00,0.00,True,accept,0.000750
bid_price,338,24,Texas,Dallas,Texas,2682.44,575.92,2106.52,2106.52,0.00,0.00,True,accept,0.000792
bid_price,339,24,Texas,Dallas,Texas,2514.37,575.92,1938.45,1938.45,0.00,0.00,True,accept,0.000750
bid_price,340,24,Texas,Dallas,Texas,2765.89,575.92,2189.97,2189.97,0.00,0.00,True,accept,0.000791
bid_price,341,24,Texas,Dallas,Texas,2226.38,575.92,1650.46,1650.46,0.00,0.00,True,accept,0.000834
bid_price,342,24,California,Philadelphia,Pennsylvania,10438.96,8607.05,1831.91,1735.68,-96.23,0.00,True,no_truck,0.000791
bid_price,343,24,Georgia,Atlanta,Georgia,3603.52,522.71,3080.82,3080.82,0.00,0.00,True,accept,0.000750
bid_price,344,24,Texas,Dallas,Texas,2648.94,575.92,2073.02,2073.02,0.00,0.00,True,accept,0.000750
bid_price,345,24,Georgia,Atlanta,Georgia,3790.23,522.71,3267.52,3267.52,0.00,0.00,True,accept,0.000791
bid_price,346,24,Texas,Dallas,Texas,2567.80,575.92,1991.88,1991.88,0.00,0.00,True,accept,0.000750
bid_price,347,24,Texas,Dallas,Texas,2810.16,575.92,2234.24,2234.24,0.00,0.00,True,accept,0.000834
bid_price,348,24,Texas,Dallas,Texas,2954.68,575.92,2378.76,2378.76,0.00,0.00,True,accept,0.000750
bid_price,349,24,Texas,Dallas,Texas,2724.33,575.92,2148.41,2148.41,0.00,0.00,True,accept,0.000833
bid_price,350,25,California,Philadelphia,Pennsylvania,8064.48,8607.05,-542.57,-638.80,-96.23,0.00,False,reject,0.000792
bid_price,351,25,Georgia,Atlanta,Georgia,3649.45,522.71,3126.74,3126.74,0.00,0.00,True,accept,0.000792
bid_price,352,25,Texas,Dallas,Texas,2737.41,575.92,2161.49,2161.49,0.00,0.00,True,accept,0.000750
bid_price,353,25,Georgia,Miami,Florida,3168.36,1174.29,1994.07,482.16,-1511.91,0.00,True,no_truck,0.000834
bid_price,354,25,Texas,Dallas,Texas,2952.93,575.92,2377.01,2377.01,0.00,0.00,True,accept,0.000833
bid_price,355,25,California,Dallas,Texas,5455.83,4756.23,699.60,5411.34,4711.74,0.00,True,no_truck,0.000833
bid_price,356,25,Texas,Dallas,Texas,2781.21,575.92,2205.29,2205.29,0.00,0.00,True,accept,0.000833
bid_price,357,25,Texas,Dallas,Texas,2808.11,575.92,2232.19,2232.19,0.00,0.00,True,accept,0.000792
bid_price,358,25,Texas,Dallas,Texas,2944.79,575.92,2368.87,2368.87,0.00,0.00,True,accept,0.000791
bid_price,359,25,Texas,Dallas,Texas,2903.56,575.92,2327.64,2327.64,0.00,0.00,True,accept,0.000750
bid_price,360,25,Texas,Dallas,Texas,2855.30,575.92,2279.38,2279.38,0.00,0.00,True,accept,0.000875
bid_price,361,25,Texas,Dallas,Texas,2757.57,575.92,2181.65,2181.65,0.00,0.00,True,accept,0.000917
bid_price,362,26,Texas,Dallas,Texas,2776.63,575.92,2200.71,2200.71,0.00,0.00,True,accept,0.000875
bid_price,363,26,Texas,Dallas,Texas,2161.07,575.92,1585.15,1585.15,0.00,0.00,True,accept,0.000917
bid_price,364,26,Texas,Dallas,Texas,2863.56,575.92,2287.64,2287.64,0.00,0.00,True,accept,0.000834
bid_price,365,26,California,Philadelphia,Pennsylvania,11149.17,8607.05,2542.12,2445.89,-96.23,0.00,True,no_truck,0.000875
bid_price,366,26,Georgia,Atlanta,Georgia,3923.84,522.71,3401.14,3401.14,0.00,0.00,True,accept,0.000792
bid_price,367,26,Georgia,Atlanta,Georgia,3730.84,522.71,3208.13,3208.13,0.00,0.00,True,no_truck,0.000916
bid_price,368,26,Georgia,Atlanta,Georgia,3534.57,522.71,3011.87,3011.87,0.00,0.00,True,no_truck,0.000750
bid_price,369,26,Georgia,Atlanta,Georgia,3380.44,522.71,2857.74,2857.74,0.00,0.00,True,no_truck,0.000833
bid_price,370,26,Texas,Dallas,Texas,2933.11,575.92,2357.19,2357.19,0.00,0.00,True,accept,0.000792
bid_price,371,26,California,Seattle,Washington,3791.12,3025.44,765.68,349.06,-416.62,0.00,True,no_truck,0.000833
bid_price,372,26,Georgia,Miami,Florida,3084.40,1174.29,1910.11,398.20,-1511.91,0.00,True,no_truck,0.000833
bid_price,373,26,Texas,Dallas,Texas,2568.19,575.92,1992.27,1992.27,0.00,0.00,True,accept,0.000792
bid_price,374,26,Texas,Dallas,Texas,2468.61,575.92,1892.69,1892.69,0.00,0.00,True,accept,0.000792
bid_price,375,26,Georgia,Atlanta,Georgia,3660.18,522.71,3137.47,3137.47,0.00,0.00,True,no_truck,0.000792
bid_price,376,26,Texas,Dallas,Texas,2870.88,575.92,2294.96,2294.96,0.00,0.00,True,accept,0.000750
bid_price,377,26,California,Seattle,Washington,4478.89,3025.44,1453.45,1036.83,-416.62,0.00,True,no_truck,0.000833
bid_price,378,26,Texas,Dallas,Texas,2716.08,575.92,2140.16,2140.16,0.00,0.00,True,accept,0.000833
bid_price,379,27,Texas,Dallas,Texas,2503.00,575.92,1927.08,1927.08,0.00,0.00,True,accept,0.000750
bid_price,380,27,Texas,Dallas,Texas,3079.76,575.92,2503.84,2503.84,0.00,0.00,True,accept,0.000791
bid_price,381,27,Texas,Dallas,Texas,2451.33,575.92,1875.41,1875.41,0.00,0.00,True,accept,0.000834
bid_price,382,27,Texas,Dallas,Texas,2879.88,575.92,2303.96,2303.96,0.00,0.00,True,accept,0.000750
bid_price,383,27,Texas,Dallas,Texas,2464.98,575.92,1889.06,1889.06,0.00,0.00,True,accept,0.000791
bid_price,384,27,Texas,Dallas,Texas,2147.61,575.92,1571.69,1571.69,0.00,0.00,True,accept,0.000792
bid_price,385,27,Texas,Dallas,Texas,2860.11,575.92,2284.19,2284.19,0.00,0.00,True,accept,0.000875
bid_price,386,27,Georgia,Atlanta,Georgia,3198.72,522.71,2676.02,2676.02,0.00,0.00,True,accept,0.000875
bid_price,387,27,Texas,Dallas,Texas,2769.67,575.92,2193.75,2193.75,0.00,0.00,True,accept,0.000833
bid_price,388,27,Texas,Dallas,Texas,2778.60,575.92,2202.68,2202.68,0.00,0.00,True,accept,0.000833
bid_price,389,27,Texas,Dallas,Texas,2579.29,575.92,2003.37,2003.37,0.00,0.00,True,accept,0.000792
bid_price,390,27,Texas,Dallas,Texas,2515.85,575.92,1939.93,1939.93,0.00,0.00,True,accept,0.000750
bid_price,391,28,Texas,Dallas,Texas,2584.53,575.92,2008.61,2008.61,0.00,0.00,True,accept,0.000833
bid_price,392,28,Texas,Dallas,Texas,2684.59,575.92,2108.67,2108.67,0.00,0.00,True,accept,0.000792
bid_price,393,28,Texas,Dallas,Texas,2592.43,575.92,2016.51,2016.51,0.00,0.00,True,accept,0.000875
bid_price,394,28,Texas,Dallas,Texas,2790.76,575.92,2214.84,2214.84,0.00,0.00,True,accept,0.000875
bid_price,395,28,Texas,Dallas,Texas,2391.43,575.92,1815.51,1815.51,0.00,0.00,True,accept,0.000750
bid_price,396,28,Texas,Dallas,Texas,2811.26,575.92,2235.34,2235.34,0.00,0.00,True,accept,0.000791
bid_price,397,28,Texas,Dallas,Texas,2351.19,575.92,1775.27,1775.27,0.00,0.00,True,accept,0.000792
bid_price,398,28,Texas,Dallas,Texas,2485.15,575.92,1909.23,1909.23,0.00,0.00,True,accept,0.000792
bid_price,399,28,Texas,Dallas,Texas,2553.38,575.92,1977.46,1977.46,0.00,0.00,True,accept,0.000750
bid_price,400,28,Texas,Dallas,Texas,2708.81,575.92,2132.89,2132.89,0.00,0.00,True,accept,0.000917
bid_price,401,28,Texas,Dallas,Texas,2600.32,575.92,2024.40,2024.40,0.00,0.00,True,accept,0.000792
bid_price,402,28,Texas,Dallas,Texas,2964.67,575.92,2388.75,2388.75,0.00,0.00,True,accept,0.000750
bid_price,403,28,California,New York,New York,8934.50,8993.73,-59.23,-520.04,-460.82,0.00,False,reject,0.000875
bid_price,404,28,Georgia,Atlanta,Georgia,3664.89,522.71,3142.19,3142.19,0.00,0.00,True,accept,0.000791
bid_price,405,28,Georgia,Atlanta,Georgia,3218.14,522.71,2695.44,2695.44,0.00,0.00,True,accept,0.000792
bid_price,406,28,Georgia,Atlanta,Georgia,3706.41,522.71,3183.70,3183.70,0.00,0.00,True,accept,0.000750
bid_price,407,28,Texas,Dallas,Texas,2519.26,575.92,1943.34,1943.34,0.00,0.00,True,accept,0.000792
bid_price,408,28,Georgia,Atlanta,Georgia,3686.26,522.71,3163.55,3163.55,0.00,0.00,True,no_truck,0.000916
bid_price,409,29,Texas,Dallas,Texas,2932.71,575.92,2356.79,2356.79,0.00,0.00,True,accept,0.000750
bid_price,410,29,Texas,Dallas,Texas,3002.08,575.92,2426.16,2426.16,0.00,0.00,True,accept,0.000792
bid_price,411,29,Texas,Dallas,Texas,2473.10,575.92,1897.18,1897.18,0.00,0.00,True,accept,0.000750
bid_price,412,29,Texas,Dallas,Texas,2833.31,575.92,2257.39,2257.39,0.00,0.00,True,accept,0.000833
bid_price,413,29,Texas,Dallas,Texas,2908.60,575.92,2332.68,2332.68,0.00,0.00,True,accept,0.000791
bid_price,414,29,Texas,Dallas,Texas,2879.87,575.92,2303.95,2303.95,0.00,0.00,True,no_truck,0.000917
bid_price,415,29,Texas,Dallas,Texas,2457.63,575.92,1881.71,1881.71,0.00,0.00,True,no_truck,0.000750
bid_price,416,29,Texas,Dallas,Texas,3210.42,575.92,2634.50,2634.50,0.00,0.00,True,no_truck,0.000792
bid_price,417,29,Georgia,Miami,Florida,3824.86,1174.29,2650.57,1138.66,-1511.91,0.00,True,accept,0.000833
bid_price,418,29,Georgia,Atlanta,Georgia,2914.12,522.71,2391.41,2391.41,0.00,0.00,True,accept,0.000791
bid_price,419,29,Texas,Dallas,Texas,2905.24,575.92,2329.32,2329.32,0.00,0.00,True,no_truck,0.000791
bid_price,420,29,Texas,Dallas,Texas,2830.10,575.92,2254.18,2254.18,0.00,0.00,True,no_truck,0.000792
bid_price,421,29,Texas,Dallas,Texas,2913.32,575.92,2337.40,2337.40,0.00,0.00,True,no_truck,0.000791
bid_price,422,30,Texas,Dallas,Texas,2620.19,575.92,2044.27,2044.27,0.00,0.00,True,accept,0.000791
bid_price,423,30,Texas,Dallas,Texas,2711.72,575.92,2135.80,2135.80,0.00,0.00,True,accept,0.000834
bid_price,424,30,Texas,Dallas,Texas,2896.68,575.92,2320.76,2320.76,0.00,0.00,True,accept,0.000750
bid_price,425,30,Texas,Dallas,Texas,2639.66,575.92,2063.74,2063.74,0.00,0.00,True,accept,0.000834
bid_price,426,30,Texas,Dallas,Texas,2598.93,575.92,2023.01,2023.01,0.00,0.00,True,accept,0.000750
bid_price,427,30,Texas,Dallas,Texas,2584.27,575.92,2008.35,2008.35,0.00,0.00,True,accept,0.000750
bid_price,428,30,Texas,Dallas,Texas,2503.23,575.92,1927.31,1927.31,0.00,0.00,True,accept,0.000750
bid_price,429,30,Texas,Dallas,Texas,2693.09,575.92,2117.17,2117.17,0.00,0.00,True,accept,0.000750
bid_price,430,30,Georgia,Atlanta,Georgia,3546.29,522.71,3023.58,3023.58,0.00,0.00,True,accept,0.000792
bid_price,431,30,Texas,Dallas,Texas,3244.34,575.92,2668.43,2668.43,0.00,0.00,True,accept,0.000750
bid_price,432,30,Texas,Dallas,Texas,2836.71,575.92,2260.79,2260.79,0.00,0.00,True,accept,0.000750
bid_price,433,30,Texas,Dallas,Texas,2321.82,575.92,1745.90,1745.90,0.00,0.00,True,no_truck,0.000792
bid_price,434,30,Texas,Dallas,Texas,2603.15,575.92,2027.23,2027.23,0.00,0.00,True,no_truck,0.000833
bid_price,435,30,California,Dallas,Texas,5342.67,4756.23,586.44,5298.18,4711.74,0.00,True,no_truck,0.000833
bid_price,436,31,Georgia,Miami,Florida,3754.59,1174.29,2580.30,1068.39,-1511.91,0.00,True,accept,0.000792
bid_price,437,31,Texas,Dallas,Texas,2503.40,575.92,1927.48,1927.48,0.00,0.00,True,accept,0.000792
bid_price,438,31,Texas,Dallas,Texas,3010.20,575.92,2434.28,2434.28,0.00,0.00,True,accept,0.000750
bid_price,439,31,Texas,Atlanta,Georgia,5584.98,2925.57,2659.41,-1600.04,-4259.45,0.00,False,reject,0.000791
bid_price,440,31,Texas,Dallas,Texas,2435.85,575.92,1859.94,1859.94,0.00,0.00,True,accept,0.000750
bid_price,441,31,Georgia,Atlanta,Georgia,4051.20,522.71,3528.49,3528.49,0.00,0.00,True,no_truck,0.000792
bid_price,442,31,Texas,Dallas,Texas,2206.47,575.92,1630.55,1630.55,0.00,0.00,True,accept,0.000791
bid_price,443,31,California,Boston,Massachusetts,6277.88,9801.30,-3523.41,-3503.30,20.11,0.00,False,reject,0.000875
bid_price,444,31,Texas,Dallas,Texas,2766.99,575.92,2191.07,2191.07,0.00,0.00,True,accept,0.000875
bid_price,445,31,Texas,Dallas,Texas,2555.62,575.92,1979.71,1979.71,0.00,0.00,True,accept,0.000750
bid_price,446,31,Georgia,Atlanta,Georgia,3339.95,522.71,2817.24,2817.24,0.00,0.00,True,no_truck,0.000833
bid_price,447,31,Texas,Dallas,Texas,2551.64,575.92,1975.73,1975.73,0.00,0.00,True,accept,0.000792
bid_price,448,31,Georgia,Atlanta,Georgia,3733.41,522.71,3210.70,3210.70,0.00,0.00,True,no_truck,0.000750
bid_price,449,31,Texas,Dallas,Texas,2942.53,575.92,2366.61,2366.61,0.00,0.00,True,accept,0.000791
bid_price,450,31,Texas,Miami,Florida,6461.77,3782.24,2679.54,-3091.82,-5771.36,0.00,False,reject,0.000833
bid_price,451,32,Texas,Dallas,Texas,3032.16,575.92,2456.24,2456.24,0.00,0.00,True,accept,0.000792
bid_price,452,32,Texas,Dallas,Texas,2794.11,575.92,2218.19,2218.19,0.00,0.00,True,accept,0.000791
bid_price,453,32,Texas,Dallas,Texas,2684.60,575.92,2108.68,2108.68,0.00,0.00,True,accept,0.000833
bid_price,454,32,Texas,Dallas,Texas,2174.48,575.92,1598.56,1598.56,0.00,0.00,True,accept,0.000791
bid_price,455,32,California,New York,New York,8213.63,8993.73,-780.10,-1240.91,-460.82,0.00,False,reject,0.000834
bid_price,456,32,Texas,Dallas,Texas,2440.04,575.92,1864.12,1864.12,0.00,0.00,True,accept,0.000833
bid_price,457,32,Georgia,Miami,Florida,3833.31,1174.29,2659.02,1147.11,-1511.91,0.00,True,accept,0.000917
bid_price,458,32,Texas,Dallas,Texas,2780.32,575.92,2204.40,2204.40,0.00,0.00,True,accept,0.000792
bid_price,459,32,Texas,Dallas,Texas,2888.23,575.92,2312.31,2312.31,0.00,0.00,True,accept,0.000750
bid_price,460,32,Texas,Dallas,Texas,2675.58,575.92,2099.66,2099.66,0.00,0.00,True,accept,0.000750
bid_price,461,32,Texas,Dallas,Texas,2460.85,575.92,1884.93,1884.93,0.00,0.00,True,no_truck,0.000750
bid_price,462,32,Texas,Dallas,Texas,2748.72,575.92,2172.80,2172.80,0.00,0.00,True,no_truck,0.000791
bid_price,463,32,Texas,Dallas,Texas,2778.65,575.92,2202.73,2202.73,0.00,0.00,True,no_truck,0.000792
bid_price,464,32,Texas,Dallas,Texas,2743.63,575.92,2167.71,2167.71,0.00,0.00,True,no_truck,0.000750
bid_price,465,32,Texas,Dallas,Texas,2236.17,575.92,1660.25,1660.25,0.00,0.00,True,no_truck,0.000750
bid_price,466,33,Georgia,Atlanta,Georgia,3805.89,522.71,3283.18,3283.18,0.00,0.00,True,accept,0.000750
bid_price,467,33,Georgia,Atlanta,Georgia,3248.15,522.71,2725.45,2725.45,0.00,0.00,True,accept,0.000792
bid_price,468,33,Texas,Atlanta,Georgia,5929.01,2925.57,3003.44,-1256.01,-4259.45,0.00,False,reject,0.000750
bid_price,469,33,Texas,Dallas,Texas,2355.08,575.92,1779.16,1779.16,0.00,0.00,True,accept,0.000833
bid_price,470,33,Texas,Dallas,Texas,2363.89,575.92,1787.97,1787.97,0.00,0.00,True,accept,0.000791
bid_price,471,33,Texas,Dallas,Texas,3004.18,575.92,2428.26,2428.26,0.00,0.00,True,accept,0.000792
bid_price,472,33,Texas,Dallas,Texas,2541.77,575.92,1965.85,1965.85,0.00,0.00,True,accept,0.000750
bid_price,473,33,Texas,Dallas,Texas,2582.17,575.92,2006.25,2006.25,0.00,0.00,True,accept,0.000750
bid_price,474,33,Georgia,Atlanta,Georgia,3447.71,522.71,2925.00,2925.00,0.00,0.00,True,accept,0.000750
bid_price,475,33,California,Chicago,Illinois,5891.44,6568.53,-677.09,-503.95,173.13,0.00,False,reject,0.000792
bid_price,476,33,Texas,Dallas,Texas,2349.64,575.92,1773.72,1773.72,0.00,0.00,True,accept,0.000750
bid_price,477,33,Texas,Dallas,Texas,2743.57,575.92,2167.65,2167.65,0.00,0.00,True,accept,0.000791
bid_price,478,33,Texas,Miami,Florida,5218.77,3782.24,1436.53,-4334.83,-5771.36,0.00,False,reject,0.000792
bid_price,479,33,Texas,Dallas,Texas,2724.76,575.92,2148.84,2148.84,0.00,0.00,True,accept,0.000791
bid_price,480,33,Georgia,Atlanta,Georgia,4121.41,522.71,3598.70,3598.70,0.00,0.00,True,no_truck,0.000791
bid_price,481,33,Texas,Dallas,Texas,2291.09,575.92,1715.17,1715.17,0.00,0.00,True,accept,0.000833
bid_price,482,33,Texas,Dallas,Texas,2718.28,575.92,2142.36,2142.36,0.00,0.00,True,accept,0.000833
bid_price,483,33,Texas,Dallas,Texas,2562.41,575.92,1986.49,1986.49,0.00,0.00,True,accept,0.000791
bid_price,484,33,Texas,Dallas,Texas,2317.03,575.92,1741.11,1741.11,0.00,0.00,True,accept,0.000834
bid_price,485,33,California,Atlanta,Georgia,6277.11,7399.07,-1121.96,-669.67,452.29,0.00,False,reject,0.000875
bid_price,486,33,Texas,Dallas,Texas,2620.75,575.92,2044.83,2044.83,0.00,0.00,True,no_truck,0.000792
bid_price,487,34,Georgia,Miami,Florida,3873.01,1174.29,2698.73,1186.82,-1511.91,0.00,True,accept,0.000792
bid_price,488,34,California,New York,New York,8350.92,8993.73,-642.81,-1103.62,-460.82,0.00,False,reject,0.001000
bid_price,489,34,Texas,Dallas,Texas,2569.85,575.92,1993.93,1993.93,0.00,0.00,True,accept,0.000750
bid_price,490,34,Texas,Dallas,Texas,2559.10,575.92,1983.19,1983.19,0.00,0.00,True,accept,0.000750
bid_price,491,34,Texas,Dallas,Texas,2339.73,575.92,1763.81,1763.81,0.00,0.00,True,accept,0.000833
bid_price,492,34,Texas,Dallas,Texas,2466.84,575.92,1890.92,1890.92,0.00,0.00,True,accept,0.000833
bid_price,493,34,Texas,Los Angeles,California,4638.62,4475.94,162.68,-4549.06,-4711.74,0.00,False,reject,0.000917
bid_price,494,34,Texas,Dallas,Texas,2656.65,575.92,2080.73,2080.73,0.00,0.00,True,accept,0.000833
bid_price,495,34,Texas,Miami,Florida,5734.37,3782.24,1952.14,-3819.22,-5771.36,0.00,False,reject,0.000917
bid_price,496,34,Texas,Dallas,Texas,2965.68,575.92,2389.77,2389.77,0.00,0.00,True,accept,0.000792
bid_price,497,34,Texas,Dallas,Texas,2718.09,575.92,2142.17,2142.17,0.00,0.00,True,accept,0.000792
bid_price,498,34,Georgia,Atlanta,Georgia,3509.45,522.71,2986.74,2986.74,0.00,0.00,True,no_truck,0.000833
bid_price,499,34,Texas,Dallas,Texas,2729.66,575.92,2153.74,2153.74,0.00,0.00,True,accept,0.000833
bid_price,500,34,Texas,Dallas,Texas,2581.36,575.92,2005.44,2005.44,0.00,0.00,True,accept,0.000792
bid_price,501,34,Texas,Dallas,Texas,2923.87,575.92,2347.95,2347.95,0.00,0.00,True,accept,0.000750
bid_price,502,34,Texas,Dallas,Texas,2675.18,575.92,2099.26,2099.26,0.00,0.00,True,accept,0.000792
bid_price,503,34,Georgia,Atlanta,Georgia,3648.96,522.71,3126.25,3126.25,0.00,0.00,True,no_truck,0.000792
bid_price,504,34,Texas,Dallas,Texas,2648.93,575.92,2073.01,2073.01,0.00,0.00,True,accept,0.000833
bid_price,505,35,Texas,Dallas,Texas,2577.17,575.92,2001.25,2001.25,0.00,0.00,True,accept,0.000834
bid_price,506,35,Texas,Dallas,Texas,2368.04,575.92,1792.12,1792.12,0.00,0.00,True,accept,0.000833
bid_price,507,35,Texas,Dallas,Texas,2169.56,575.92,1593.64,1593.64,0.00,0.00,True,accept,0.000792
bid_price,508,35,Texas,Dallas,Texas,2830.01,575.92,2254.09,2254.09,0.00,0.00,True,accept,0.000833
bid_price,509,35,Texas,Dallas,Texas,2602.99,575.92,2027.07,2027.07,0.00,0.00,True,accept,0.000709
bid_price,510,35,California,Chicago,Illinois,6098.51,6568.53,-470.02,-296.88,173.13,0.00,False,reject,0.000833
bid_price,511,35,Texas,Dallas,Texas,2837.07,575.92,2261.15,2261.15,0.00,0.00,True,accept,0.000750
bid_price,512,35,Georgia,Atlanta,Georgia,3263.01,522.71,2740.31,2740.31,0.00,0.00,True,accept,0.000792
bid_price,513,35,Texas,Dallas,Texas,2490.81,575.92,1914.89,1914.89,0.00,0.00,True,no_truck,0.000791
bid_price,514,35,Georgia,Atlanta,Georgia,3719.44,522.71,3196.73,3196.73,0.00,0.00,True,no_truck,0.000750
bid_price,515,35,Texas,Dallas,Texas,2432.76,575.92,1856.84,1856.84,0.00,0.00,True,no_truck,0.000750
bid_price,516,35,Georgia,Atlanta,Georgia,3295.97,522.71,2773.27,2773.27,0.00,0.00,True,no_truck,0.000833
bid_price,517,35,California,Philadelphia,Pennsylvania,11133.76,8607.05,2526.71,2430.48,-96.23,0.00,True,no_truck,0.000917
bid_price,518,35,Texas,Dallas,Texas,2637.72,575.92,2061.80,2061.80,0.00,0.00,True,no_truck,0.000750
bid_price,519,35,Georgia,Atlanta,Georgia,3908.16,522.71,3385.45,3385.45,0.00,0.00,True,no_truck,0.000750
bid_price,520,35,Texas,Dallas,Texas,2425.43,575.92,1849.51,1849.51,0.00,0.00,True,no_truck,0.000750
bid_price,521,35,Texas,Dallas,Texas,2620.32,575.92,2044.40,2044.40,0.00,0.00,True,no_truck,0.000792
bid_price,522,35,Georgia,Atlanta,Georgia,3834.60,522.71,3311.90,3311.90,0.00,0.00,True,no_truck,0.000833
bid_price,523,35,Texas,Dallas,Texas,2393.74,575.92,1817.82,1817.82,0.00,0.00,True,no_truck,0.000875
bid_price,524,35,Texas,Dallas,Texas,2703.49,575.92,2127.57,2127.57,0.00,0.00,True,no_truck,0.000750
bid_price,525,36,Texas,Dallas,Texas,2354.22,575.92,1778.30,1778.30,0.00,0.00,True,accept,0.000792
bid_price,526,36,Georgia,Atlanta,Georgia,3143.40,522.71,2620.69,2620.69,0.00,0.00,True,no_truck,0.000792
bid_price,527,36,Texas,Dallas,Texas,2558.69,575.92,1982.77,1982.77,0.00,0.00,True,accept,0.000833
bid_price,528,36,Texas,Dallas,Texas,2545.63,575.92,1969.71,1969.71,0.00,0.00,True,accept,0.000834
bid_price,529,36,Texas,Dallas,Texas,2798.56,575.92,2222.64,2222.64,0.00,0.00,True,accept,0.000750
bid_price,530,36,Texas,Dallas,Texas,2826.41,575.92,2250.49,2250.49,0.00,0.00,True,accept,0.000791
bid_price,531,36,Texas,Dallas,Texas,2569.04,575.92,1993.12,1993.12,0.00,0.00,True,accept,0.000791
bid_price,532,36,Texas,Dallas,Texas,2869.26,575.92,2293.34,2293.34,0.00,0.00,True,accept,0.000792
bid_price,533,36,Texas,Dallas,Texas,2998.36,575.92,2422.44,2422.44,0.00,0.00,True,accept,0.000750
bid_price,534,36,Texas,Dallas,Texas,1965.61,575.92,1389.69,1389.69,0.00,0.00,True,accept,0.000750
bid_price,535,36,Georgia,Atlanta,Georgia,3690.27,522.71,3167.56,3167.56,0.00,0.00,True,no_truck,0.000750
