seed,load_id,hour,origin_state,destination_state,origin_name,destination_name,destination_city,price,direct_cost,margin_dollars,rollout_accept,rollout_incremental_value,accept_value,reject_value,rollout_latency_ms,feature_bias,feature_margin,feature_future_delta,feature_price_per_mile,feature_cost_per_mile,feature_distance,feature_available_at_origin,feature_scarcity_multiplier,feature_origin_value,feature_destination_value,feature_same_state,feature_hour_sin,feature_hour_cos,feature_faf_tons
20260506,534,36,48,48,Texas,Texas,Dallas,1965.61,575.92,1389.69,True,448.76,357892.29,357443.53,3.412833,1.00000000,0.27793873,0.00000000,3.73920567,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,535,36,13,13,Georgia,Georgia,Atlanta,3690.27,522.71,3167.56,True,270.53,353875.19,353604.66,3.265917,1.00000000,0.63351252,0.00000000,8.38985235,1.18837674,0.02932327,0.10000000,1.00000000,-0.29761803,-0.29761803,1.00000000,0.00000000,-1.00000000,1.25030368
20260506,536,36,48,48,Texas,Texas,Dallas,2173.50,575.92,1597.59,True,218.02,351014.60,350796.57,3.251875,1.00000000,0.31951702,0.00000000,4.13467963,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,537,37,48,48,Texas,Texas,Dallas,2706.42,575.92,2130.50,True,2130.50,359754.06,357623.56,3.432166,1.00000000,0.42610042,0.00000000,5.14845297,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,538,37,48,48,Texas,Texas,Dallas,2902.91,575.92,2326.99,True,2326.99,354224.33,351897.34,3.353334,1.00000000,0.46539777,0.00000000,5.52223166,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,539,37,48,48,Texas,Texas,Dallas,2632.88,575.92,2056.96,True,2052.18,351412.75,349360.57,3.445083,1.00000000,0.41139129,0.00000000,5.00854631,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,540,37,48,48,Texas,Texas,Dallas,2378.81,575.92,1802.89,True,1802.89,372790.08,370987.19,3.565208,1.00000000,0.36057843,0.00000000,4.52523727,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,541,37,48,48,Texas,Texas,Dallas,2374.42,575.92,1798.50,True,1320.16,363557.47,362237.31,3.518708,1.00000000,0.35969917,0.00000000,4.51687420,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,542,37,48,48,Texas,Texas,Dallas,1976.63,575.92,1400.71,True,1052.16,364752.04,363699.88,3.476291,1.00000000,0.28014212,0.00000000,3.76016334,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,543,37,48,48,Texas,Texas,Dallas,2712.22,575.92,2136.30,True,1674.65,354518.94,352844.30,3.359875,1.00000000,0.42726001,0.00000000,5.15948245,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,544,37,48,48,Texas,Texas,Dallas,2372.92,575.92,1797.01,False,-5000.00,0.00,0.00,0.001000,1.00000000,0.35940100,0.00000000,4.51403810,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,545,37,48,48,Texas,Texas,Dallas,2192.98,575.92,1617.06,False,-5000.00,0.00,0.00,0.000708,1.00000000,0.32341117,0.00000000,4.17171901,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,546,37,06,24,California,Maryland,Baltimore,6304.79,8835.78,-2531.00,False,-5000.00,0.00,0.00,0.000333,1.00000000,-0.50619945,-0.00284316,0.45528375,0.63805310,0.92320265,0.00000000,1.00000000,-0.38807604,-0.39091920,0.00000000,-0.25881905,-0.96592583,0.67975700
20260506,547,37,48,48,Texas,Texas,Dallas,2893.91,575.92,2317.99,False,-5000.00,0.00,0.00,0.000542,1.00000000,0.46359837,0.00000000,5.50511657,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,548,37,13,13,Georgia,Georgia,Atlanta,3444.96,522.71,2922.25,True,2922.25,356860.00,353937.75,3.291167,1.00000000,0.58445023,0.00000000,7.83213501,1.18837674,0.02932327,0.05000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.25881905,-0.96592583,1.25030368
20260506,549,37,48,48,Texas,Texas,Dallas,2670.02,575.92,2094.10,False,-5000.00,0.00,0.00,0.000917,1.00000000,0.41881971,0.00000000,5.07920214,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,550,37,13,13,Georgia,Georgia,Atlanta,3384.86,522.71,2862.15,False,-5000.00,0.00,0.00,0.000333,1.00000000,0.57243092,0.00000000,7.69550513,1.18837674,0.02932327,0.00000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.25881905,-0.96592583,1.25030368
20260506,551,37,48,48,Texas,Texas,Dallas,2751.55,575.92,2175.63,False,-5000.00,0.00,0.00,0.000542,1.00000000,0.43512577,0.00000000,5.23429807,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,552,38,48,48,Texas,Texas,Dallas,2949.13,575.92,2373.21,True,2373.21,370580.41,368207.20,3.332666,1.00000000,0.47464227,0.00000000,5.61016119,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,553,38,48,48,Texas,Texas,Dallas,2554.76,575.92,1978.84,True,1978.84,360747.98,358769.14,3.379708,1.00000000,0.39576889,0.00000000,4.85995312,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,554,38,48,48,Texas,Texas,Dallas,2434.54,575.92,1858.62,True,1858.62,376415.69,374557.07,3.498208,1.00000000,0.37172449,0.00000000,4.63125362,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,555,38,06,48,California,Texas,Dallas,5109.39,4756.23,353.16,False,-5000.00,0.00,0.00,0.000416,1.00000000,0.07063278,0.94234778,0.70298770,0.65439683,0.48454082,0.00000000,1.15000000,-0.38807604,0.55427174,0.00000000,-0.50000000,-0.86602540,0.86707683
20260506,556,38,48,48,Texas,Texas,Dallas,2961.34,575.92,2385.42,True,2385.42,371640.57,369255.15,3.510375,1.00000000,0.47708400,0.00000000,5.63338586,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,557,38,48,48,Texas,Texas,Dallas,2529.44,575.92,1953.52,True,2134.84,366554.02,364419.18,3.528041,1.00000000,0.39070312,0.00000000,4.81176979,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,558,38,48,48,Texas,Texas,Dallas,2203.67,575.92,1627.75,True,1627.75,355623.15,353995.41,3.324875,1.00000000,0.32554911,0.00000000,4.19205412,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,559,38,48,48,Texas,Texas,Dallas,2769.20,575.92,2193.28,True,2193.28,359449.00,357255.72,3.358958,1.00000000,0.43865645,0.00000000,5.26788026,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,560,38,48,48,Texas,Texas,Dallas,2874.09,575.92,2298.17,True,1573.01,364027.78,362454.77,3.450208,1.00000000,0.45963443,0.00000000,5.46741334,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,561,38,48,48,Texas,Texas,Dallas,2937.32,575.92,2361.40,False,-5000.00,0.00,0.00,0.001000,1.00000000,0.47227978,0.00000000,5.58769030,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,562,38,48,48,Texas,Texas,Dallas,3048.11,575.92,2472.19,False,-5000.00,0.00,0.00,0.000875,1.00000000,0.49443750,0.00000000,5.79844450,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,563,38,48,48,Texas,Texas,Dallas,2489.12,575.92,1913.20,False,-5000.00,0.00,0.00,0.000500,1.00000000,0.38264053,0.00000000,4.73508206,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,564,38,13,13,Georgia,Georgia,Atlanta,3570.83,522.71,3048.13,True,3048.13,364152.79,361104.66,3.410625,1.00000000,0.60962563,0.00000000,8.11831733,1.18837674,0.02932327,0.20000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.50000000,-0.86602540,1.25030368
20260506,565,38,13,13,Georgia,Georgia,Atlanta,3184.60,522.71,2661.90,True,1153.17,358583.36,357430.18,3.418334,1.00000000,0.53237918,0.00000000,7.24021556,1.18837674,0.02932327,0.15000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.50000000,-0.86602540,1.25030368
20260506,566,39,48,48,Texas,Texas,Dallas,2775.27,575.92,2199.35,True,2199.35,351778.72,349579.38,3.243750,1.00000000,0.43986930,0.00000000,5.27941636,1.09557750,0.03504511,0.55000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,567,39,48,48,Texas,Texas,Dallas,2658.76,575.92,2082.84,True,2082.84,354589.60,352506.76,3.308083,1.00000000,0.41656824,0.00000000,5.05778716,1.09557750,0.03504511,0.50000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,568,39,48,48,Texas,Texas,Dallas,2630.37,575.92,2054.45,True,2054.45,365134.39,363079.94,3.454875,1.00000000,0.41089054,0.00000000,5.00378339,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,569,39,48,48,Texas,Texas,Dallas,2353.31,575.92,1777.39,True,1777.39,344595.12,342817.73,3.263917,1.00000000,0.35547774,0.00000000,4.47672177,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,570,39,48,48,Texas,Texas,Dallas,2606.82,575.92,2030.90,True,2030.90,362684.44,360653.54,3.412416,1.00000000,0.40617969,0.00000000,4.95897596,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,571,39,48,48,Texas,Texas,Dallas,2989.64,575.92,2413.73,True,2525.28,361128.28,358603.00,3.567125,1.00000000,0.48274509,0.00000000,5.68723155,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,572,39,48,48,Texas,Texas,Dallas,2440.10,575.92,1864.18,True,1864.18,359327.03,357462.84,3.427875,1.00000000,0.37283691,0.00000000,4.64183444,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,573,39,13,13,Georgia,Georgia,Atlanta,3125.40,522.71,2602.69,True,2033.51,368322.42,366288.90,3.454875,1.00000000,0.52053867,0.00000000,7.10561821,1.18837674,0.02932327,0.20000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.70710678,-0.70710678,1.25030368
20260506,574,39,48,48,Texas,Texas,Dallas,2324.43,575.92,1748.51,True,1802.82,357970.54,356167.71,3.339958,1.00000000,0.34970295,0.00000000,4.42179465,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,575,39,48,48,Texas,Texas,Dallas,2733.04,575.92,2157.12,True,2189.55,357039.88,354850.33,3.273959,1.00000000,0.43142372,0.00000000,5.19908585,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,576,39,48,48,Texas,Texas,Dallas,2348.84,575.92,1772.92,True,1405.16,347603.79,346198.63,3.159125,1.00000000,0.35458333,0.00000000,4.46821455,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,577,39,48,48,Texas,Texas,Dallas,2399.68,575.92,1823.76,True,623.85,359545.85,358921.99,3.432958,1.00000000,0.36475203,0.00000000,4.56493467,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,578,39,48,48,Texas,Texas,Dallas,2336.40,575.92,1760.48,False,-5000.00,0.00,0.00,0.001042,1.00000000,0.35209641,0.00000000,4.44456013,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,579,40,48,48,Texas,Texas,Dallas,2674.14,575.92,2098.22,True,2119.22,364459.57,362340.34,3.408208,1.00000000,0.41964333,0.00000000,5.08703605,1.09557750,0.03504511,0.50000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,580,40,48,48,Texas,Texas,Dallas,2783.26,575.92,2207.34,True,2207.34,361747.21,359539.87,3.359917,1.00000000,0.44146900,0.00000000,5.29463195,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,581,40,13,13,Georgia,Georgia,Atlanta,3530.13,522.71,3007.42,True,3007.42,362694.61,359687.19,3.392250,1.00000000,0.60148395,0.00000000,8.02576646,1.18837674,0.02932327,0.20000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.86602540,-0.50000000,1.25030368
20260506,582,40,48,48,Texas,Texas,Dallas,2535.58,575.92,1959.66,True,1959.66,362064.23,360104.57,3.361042,1.00000000,0.39193198,0.00000000,4.82345811,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,583,40,06,12,California,Florida,Miami,9340.83,8373.86,966.97,False,-5000.00,0.00,0.00,0.000458,1.00000000,0.19339449,-0.21192396,0.71287744,0.63907961,0.87353289,0.00000000,1.15000000,-0.38807604,-0.60000000,0.00000000,-0.86602540,-0.50000000,0.74418386
20260506,584,40,48,48,Texas,Texas,Dallas,2670.24,575.92,2094.32,True,2164.36,355786.18,353621.81,3.350167,1.00000000,0.41886322,0.00000000,5.07961599,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,585,40,48,48,Texas,Texas,Dallas,2079.65,575.92,1503.73,True,95.34,361416.90,361321.56,3.517375,1.00000000,0.30074590,0.00000000,3.95613716,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,586,40,48,48,Texas,Texas,Dallas,2672.53,575.92,2096.62,True,1665.82,354922.44,353256.61,3.279625,1.00000000,0.41932304,0.00000000,5.08398954,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,587,40,13,13,Georgia,Georgia,Atlanta,3135.61,522.71,2612.90,True,2612.90,354965.50,352352.60,3.339125,1.00000000,0.52257988,0.00000000,7.12882168,1.18837674,0.02932327,0.15000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.86602540,-0.50000000,1.25030368
20260506,588,40,48,48,Texas,Texas,Dallas,3042.07,575.92,2466.15,True,824.22,354079.79,353255.57,3.324750,1.00000000,0.49322994,0.00000000,5.78695880,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,589,41,13,13,Georgia,Georgia,Atlanta,3976.86,522.71,3454.15,True,3454.15,357732.89,354278.74,3.361333,1.00000000,0.69083097,0.00000000,9.04142185,1.18837674,0.02932327,0.20000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.96592583,-0.25881905,1.25030368
20260506,590,41,48,48,Texas,Texas,Dallas,2243.65,575.92,1667.73,True,1667.73,361575.57,359907.83,3.326917,1.00000000,0.33354667,0.00000000,4.26812330,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,591,41,48,48,Texas,Texas,Dallas,2566.64,575.92,1990.72,True,1990.72,356356.46,354365.74,3.414958,1.00000000,0.39814390,0.00000000,4.88254316,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,592,41,06,48,California,Texas,Dallas,2200.80,4756.23,-2555.43,False,-5000.00,0.00,0.00,0.000625,1.00000000,-0.51108670,0.94234778,0.30280161,0.65439683,0.48454082,0.00000000,1.00000000,-0.38807604,0.55427174,0.00000000,-0.96592583,-0.25881905,0.86707683
20260506,593,41,48,48,Texas,Texas,Dallas,3088.78,575.92,2512.86,True,2512.86,359432.14,356919.28,3.326083,1.00000000,0.50257135,0.00000000,5.87581007,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,594,41,48,48,Texas,Texas,Dallas,2423.77,575.92,1847.85,True,1847.85,360381.74,358533.88,3.395583,1.00000000,0.36957056,0.00000000,4.61076638,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,595,41,06,48,California,Texas,Dallas,4587.50,4756.23,-168.73,False,-5000.00,0.00,0.00,0.000416,1.00000000,-0.03374658,0.94234778,0.63118132,0.65439683,0.48454082,0.00000000,1.15000000,-0.38807604,0.55427174,0.00000000,-0.96592583,-0.25881905,0.86707683
20260506,596,41,48,48,Texas,Texas,Dallas,2505.28,575.92,1929.36,True,1929.36,357518.26,355588.90,3.520709,1.00000000,0.38587236,0.00000000,4.76582175,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,597,41,13,13,Georgia,Georgia,Atlanta,3289.61,522.71,2766.91,True,2024.11,355763.32,353739.21,3.291084,1.00000000,0.55338141,0.00000000,7.47895919,1.18837674,0.02932327,0.15000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.96592583,-0.25881905,1.25030368
20260506,598,41,48,48,Texas,Texas,Dallas,2589.81,575.92,2013.89,True,1518.39,351028.96,349510.58,3.237958,1.00000000,0.40277892,0.00000000,4.92662933,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,599,41,48,48,Texas,Texas,Dallas,2720.90,575.92,2144.98,True,1803.92,360233.04,358429.12,3.381000,1.00000000,0.42899534,0.00000000,5.17598811,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,600,41,48,48,Texas,Texas,Dallas,2724.46,575.92,2148.54,False,-5000.00,0.00,0.00,0.001125,1.00000000,0.42970795,0.00000000,5.18276620,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,601,41,48,48,Texas,Texas,Dallas,2542.92,575.92,1967.00,False,-5000.00,0.00,0.00,0.000667,1.00000000,0.39340070,0.00000000,4.83742796,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,602,41,48,48,Texas,Texas,Dallas,2762.11,575.92,2186.19,False,-5000.00,0.00,0.00,0.000500,1.00000000,0.43723820,0.00000000,5.25439052,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,603,41,13,13,Georgia,Georgia,Atlanta,3431.97,522.71,2909.27,True,698.72,356776.25,356077.54,3.312750,1.00000000,0.58185309,0.00000000,7.80261192,1.18837674,0.02932327,0.10000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.96592583,-0.25881905,1.25030368
20260506,604,41,48,48,Texas,Texas,Dallas,2894.11,575.92,2318.19,False,-5000.00,0.00,0.00,0.001041,1.00000000,0.46363784,0.00000000,5.50549199,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,605,41,48,48,Texas,Texas,Dallas,2548.95,575.92,1973.03,False,-5000.00,0.00,0.00,0.000667,1.00000000,0.39460541,0.00000000,4.84888663,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,606,42,13,13,Georgia,Georgia,Atlanta,3776.71,522.71,3254.00,True,3646.28,355140.48,351494.20,3.319250,1.00000000,0.65080036,0.00000000,8.58637248,1.18837674,0.02932327,0.10000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-1.00000000,-0.00000000,1.25030368
20260506,607,42,48,48,Texas,Texas,Dallas,2437.84,575.92,1861.92,True,1861.92,356323.14,354461.22,3.497042,1.00000000,0.37238363,0.00000000,4.63752304,1.09557750,0.03504511,0.50000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,608,42,48,48,Texas,Texas,Dallas,2773.22,575.92,2197.30,True,2197.30,362542.48,360345.18,3.634125,1.00000000,0.43945920,0.00000000,5.27551564,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,609,42,13,13,Georgia,Georgia,Atlanta,3499.07,522.71,2976.36,True,2328.99,360398.14,358069.14,3.502083,1.00000000,0.59527294,0.00000000,7.95516263,1.18837674,0.02932327,0.05000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-1.00000000,-0.00000000,1.25030368
20260506,610,42,48,48,Texas,Texas,Dallas,2326.43,575.92,1750.51,True,1750.51,362437.20,360686.69,3.442500,1.00000000,0.35010186,0.00000000,4.42558884,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,611,42,13,13,Georgia,Georgia,Atlanta,3535.39,522.71,3012.69,False,-5000.00,0.00,0.00,0.000625,1.00000000,0.60253726,0.00000000,8.03773996,1.18837674,0.02932327,0.00000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-1.00000000,-0.00000000,1.25030368
20260506,612,42,48,48,Texas,Texas,Dallas,2855.51,575.92,2279.59,True,2279.59,366818.53,364538.94,3.315667,1.00000000,0.45591891,0.00000000,5.43207304,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,613,42,48,48,Texas,Texas,Dallas,2452.56,575.92,1876.64,True,1409.89,365720.95,364311.07,3.309667,1.00000000,0.37532733,0.00000000,4.66552218,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,614,42,48,48,Texas,Texas,Dallas,2381.14,575.92,1805.22,True,1805.22,356056.97,354251.75,3.296083,1.00000000,0.36104412,0.00000000,4.52966674,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,615,42,13,13,Georgia,Georgia,Atlanta,3619.17,522.71,3096.47,False,-5000.00,0.00,0.00,0.000625,1.00000000,0.61929358,0.00000000,8.22821808,1.18837674,0.02932327,0.00000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-1.00000000,-0.00000000,1.25030368
20260506,616,42,48,48,Texas,Texas,Dallas,2606.86,575.92,2030.94,True,2037.65,358166.70,356129.05,3.256709,1.00000000,0.40618840,0.00000000,4.95905875,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,617,42,48,48,Texas,Texas,Dallas,2765.72,575.92,2189.80,True,1009.07,354276.71,353267.63,3.331667,1.00000000,0.43795917,0.00000000,5.26124804,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,618,42,48,48,Texas,Texas,Dallas,2911.08,575.92,2335.16,True,1942.85,356718.45,354775.60,3.432958,1.00000000,0.46703201,0.00000000,5.53777582,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,619,43,48,48,Texas,Texas,Dallas,2595.91,575.92,2019.99,True,2019.99,362300.33,360280.34,3.308333,1.00000000,0.40399825,0.00000000,4.93822709,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,620,43,48,06,Texas,California,Los Angeles,4954.70,4475.94,478.75,False,-2175.25,362447.30,364622.55,3.509375,1.00000000,0.09575064,-0.94234778,0.72691739,0.65667819,0.45440268,0.35000000,1.15000000,0.55427174,-0.38807604,0.00000000,-0.96592583,0.25881905,0.87143297
20260506,621,43,48,48,Texas,Texas,Dallas,2747.53,575.92,2171.61,True,2171.61,362148.18,359976.57,3.373834,1.00000000,0.43432198,0.00000000,5.22665277,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,622,43,48,48,Texas,Texas,Dallas,2923.15,575.92,2347.23,True,2347.23,348231.67,345884.44,3.235750,1.00000000,0.46944570,0.00000000,5.56073373,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,623,43,48,48,Texas,Texas,Dallas,2845.85,575.92,2269.93,True,2239.38,370593.07,368353.69,3.399583,1.00000000,0.45398592,0.00000000,5.41368734,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,624,43,48,48,Texas,Texas,Dallas,2603.20,575.92,2027.28,True,2110.63,355993.57,353882.94,3.376625,1.00000000,0.40545632,0.00000000,4.95209553,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,625,43,06,42,California,Pennsylvania,Philadelphia,10638.49,8607.05,2031.44,False,-5000.00,0.00,0.00,0.000459,1.00000000,0.40628763,-0.01924508,0.78925729,0.63854721,0.89860754,0.00000000,1.15000000,-0.38807604,-0.40732112,0.00000000,-0.96592583,0.25881905,0.73057514
20260506,626,43,48,48,Texas,Texas,Dallas,2600.79,575.92,2024.87,True,2008.84,370754.27,368745.42,3.472334,1.00000000,0.40497456,0.00000000,4.94751332,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
